,-30
0,-25
1,-12
2,17
3,41
4,60
5,59
6,43
7,15
8,-15
9,-34
10,-46
11,-47
12,-32
13,-16
14,-4
15,8
16,12
17,5
18,1
19,10
20,24
21,24
22,19
23,-3
24,-37
25,-58
26,-64
27,-54
28,-51
29,-33
30,-24
31,-18
32,-15
33,-11
34,-2
35,2
36,12
37,5
38,-11
39,-34
40,-48
41,-53
42,-54
43,-49
44,-53
45,-59
46,-63
47,-56
48,57
49,57
50,56
51,43
52,26
53,6
54,-9
55,-18
56,-16
57,-4
58,-3
59,4
60,2
61,2
62,2
63,-3
64,0
65,11
66,15
67,17
68,16
69,7
70,-8
71,-17
72,-15
73,-19
74,-22
75,-28
76,-33
77,-36
78,-23
79,-3
80,10
81,28
82,43
83,49
84,37
85,23
86,0
87,-18
88,-31
89,-29
90,-18
91,-11
92,-2
93,-4
94,-11
95,-17
96,-15
97,-6
98,-1
99,14
100,19
101,19
102,14
103,0
104,-12
105,-31
106,-30
107,-24
108,-13
109,4
110,10
111,6
112,-4
113,-4
114,-4
115,-2
116,-13
117,-12
118,-26
119,-33
120,-36
121,-37
122,-46
123,-48
124,-41
125,-35
126,-14
127,2
128,10
129,7
130,-2
131,-1
132,-7
133,-2
134,-1
135,-8
136,-28
137,-52
138,-67
139,-83
140,-83
141,-69
142,-50
143,-31
144,-5
145,13
146,21
147,21
148,16
149,6
150,-10
151,-26
152,-46
153,-54
154,-53
155,-43
156,-30
157,-19
158,3
159,19
160,26
161,23
162,21
163,23
164,33
165,55
166,64
167,52
168,22
169,-12
170,-40
171,-58
172,-57
173,-51
174,-40
175,-25
176,9
177,37
178,69
179,96
180,107
181,100
182,67
183,30
184,-12
185,-36
186,-36
187,-30
188,-23
189,-22
190,-19
191,-17
192,-4
193,20
194,45
195,71
196,86
197,94
198,72
199,43
200,14
201,-4
202,-18
203,-19
204,-11
205,-17
206,-15
207,-1
208,16
209,35
210,49
211,53
212,46
213,42
214,39
215,31
216,7
217,-12
218,-34
219,-48
220,-56
221,-48
222,-37
223,-36
224,-34
225,-27
226,-8
227,31
228,72
229,93
230,88
231,71
232,40
233,3
234,-29
235,-50
236,-57
237,-49
238,-19
239,3
240,19
241,24
242,29
243,28
244,34
245,42
246,37
247,26
248,20
249,28
250,24
251,17
252,2
253,-15
254,-27
255,-28
256,-12
257,0
258,27
259,46
260,51
261,41
262,26
263,15
264,-13
265,-40
266,-67
267,-93
268,-110
269,-109
270,-92
271,-71
272,-46
273,-29
274,-17
275,-14
276,13
277,51
278,95
279,129
280,141
281,122
282,68
283,7
284,-51
285,-95
286,-115
287,-108
288,-88
289,-71
290,-48
291,-48
292,-45
293,-44
294,-35
295,-18
296,-1
297,22
298,22
299,-1
300,-41
301,-73
302,-88
303,-78
304,-46
305,-19
306,-9
307,-18
308,-37
309,-63
310,-79
311,-78
312,-67
313,-56
314,-48
315,-47
316,-66
317,-85
318,-90
319,-80
320,-55
321,-29
322,-4
323,1
324,-1
325,-8
326,-20
327,-35
328,-45
329,-37
330,-28
331,-8
332,1
333,1
334,-17
335,-31
336,-45
337,-48
338,-37
339,-20
340,-8
341,-10
342,-14
343,-9
344,-15
345,-10
346,6
347,21
348,35
349,47
350,49
351,39
352,22
353,14
354,11
355,8
356,15
357,13
358,3
359,-6
360,-8
361,-5
362,4
363,25
364,41
365,48
366,44
367,34
368,16
369,-2
370,-11
371,-24
372,11
373,33
374,43
375,48
376,42
377,33
378,14
379,-1
380,-7
381,-17
382,-36
383,-59
384,-74
385,-88
386,-84
387,-64
388,-37
389,-8
390,24
391,47
392,49
393,42
394,22
395,0
396,-21
397,-26
398,-18
399,-12
400,-7
401,-9
402,-16
403,-31
404,-37
405,-41
406,-36
407,-26
408,-6
409,12
410,18
411,30
412,38
413,48
414,56
415,57
416,52
417,34
418,17
419,3
420,3
421,12
422,30
423,35
424,19
425,7
426,-17
427,-27
428,-24
429,-7
430,14
431,20
432,17
433,2
434,-11
435,-14
436,-4
437,7
438,16
439,20
440,12
441,-4
442,-12
443,-1
444,14
445,35
446,45
447,39
448,10
449,-19
450,-42
451,-62
452,-68
453,-62
454,-44
455,-20
456,-5
457,10
458,0
459,-16
460,-10
461,9
462,27
463,35
464,25
465,-3
466,-25
467,-47
468,-58
469,-61
470,-42
471,-7
472,26
473,54
474,63
475,53
476,26
477,4
478,-1
479,2
480,11
481,17
482,12
483,-5
484,-12
485,-21
486,-22
487,-19
488,-13
489,-8
490,1
491,24
492,36
493,43
494,39
495,29
496,12
497,-8
498,-10
499,-13
500,-12
501,-7
502,1
503,3
504,6
505,13
506,12
507,7
508,0
509,2
510,2
511,15
512,28
513,27
514,18
515,2
516,-5
517,-6
518,13
519,41
520,66
521,72
522,68
523,65
524,49
525,31
526,11
527,-5
528,-17
529,-19
530,-15
531,-15
532,-11
533,-1
534,5
535,10
536,15
537,20
538,25
539,36
540,44
541,47
542,36
543,27
544,8
545,-9
546,-25
547,-30
548,-27
549,-22
550,-2
551,14
552,26
553,31
554,30
555,28
556,21
557,31
558,34
559,28
560,9
561,-8
562,-26
563,-37
564,-25
565,-17
566,-5
567,3
568,15
569,22
570,26
571,33
572,24
573,3
574,-22
575,-41
576,-58
577,-60
578,-53
579,-41
580,-34
581,-28
582,-17
583,-10
584,17
585,49
586,72
587,73
588,53
589,33
590,6
591,-9
592,-10
593,-11
594,-14
595,-17
596,-20
597,-42
598,-45
599,-40
600,-24
601,-16
602,-4
603,5
604,13
605,27
606,33
607,25
608,5
609,-11
610,-24
611,-37
612,-48
613,-50
614,-44
615,-33
616,-5
617,12
618,21
619,24
620,31
621,34
622,22
623,12
624,-12
625,-26
626,-41
627,-46
628,-55
629,-55
630,-47
631,-35
632,-24
633,-13
634,-1
635,-6
636,-19
637,-30
638,-44
639,-58
640,-68
641,-69
642,-79
643,-84
644,-85
645,-85
646,-82
647,-74
648,-47
649,-28
650,-15
651,-12
652,-16
653,-23
654,-26
655,-21
656,-20
657,-9
658,11
659,26
660,30
661,23
662,1
663,-29
664,-51
665,-59
666,-53
667,-49
668,-41
669,-43
670,-47
671,-48
672,-36
673,-19
674,4
675,36
676,53
677,60
678,50
679,33
680,7
681,-29
682,-55
683,-83
684,-98
685,-100
686,-94
687,-86
688,-85
689,-70
690,-63
691,-50
692,-35
693,-14
694,9
695,19
696,16
697,-4
698,-37
699,-72
700,-91
701,-105
702,-101
703,-82
704,-55
705,-30
706,-13
707,2
708,6
709,10
710,18
711,26
712,35
713,35
714,32
715,-5
716,-48
717,-90
718,-119
719,-130
720,-122
721,-93
722,-61
723,-26
724,3
725,19
726,27
727,34
728,46
729,56
730,68
731,73
732,59
733,29
734,5
735,-10
736,-20
737,-33
738,-52
739,-75
740,-90
741,-80
742,-54
743,-13
744,23
745,54
746,69
747,61
748,54
749,35
750,17
751,-1
752,-10
753,-22
754,-37
755,-45
756,-60
757,-71
758,-74
759,-58
760,-36
761,-16
762,0
763,-4
764,-21
765,-35
766,-36
767,-34
768,-27
769,-25
770,-41
771,-63
772,-86
773,-90
774,-82
775,-56
776,-22
777,2
778,7
779,1
780,-13
781,-37
782,-54
783,-62
784,-63
785,-60
786,-57
787,-53
788,-54
789,-47
790,-29
791,-6
792,12
793,32
794,46
795,45
796,35
797,21
798,1
799,-25
800,-45
801,-56
802,-63
803,-51
804,-25
805,5
806,20
807,37
808,36
809,26
810,18
811,19
812,21
813,18
814,26
815,16
816,-6
817,-32
818,-50
819,-62
820,-59
821,-40
822,-24
823,-11
824,-2
825,14
826,31
827,38
828,41
829,30
830,12
831,-5
832,-13
833,-21
834,-25
835,-32
836,-49
837,-60
838,-57
839,-29
840,5
841,48
842,74
843,77
844,57
845,24
846,3
847,-11
848,-10
849,2
850,3
851,-2
852,-16
853,-29
854,-50
855,-54
856,-41
857,-12
858,25
859,61
860,79
861,60
862,32
863,15
864,7
865,1
866,-1
867,-7
868,-9
869,-9
870,-16
871,-23
872,-39
873,-41
874,-40
875,-33
876,-21
877,-5
