,16
0,24
1,40
2,49
3,55
4,53
5,38
6,21
7,10
8,17
9,21
10,31
11,49
12,51
13,51
14,41
15,32
16,14
17,1
18,5
19,18
20,18
21,16
22,9
23,-4
24,-4
25,1
26,16
27,22
28,26
29,26
30,15
31,4
32,3
33,12
34,24
35,39
36,51
37,46
38,38
39,28
40,21
41,3
42,-13
43,-32
44,-38
45,-35
46,-23
47,52
48,78
49,102
50,110
51,90
52,60
53,16
54,-20
55,-36
56,-29
57,-22
58,-17
59,-10
60,-10
61,-1
62,7
63,19
64,40
65,52
66,56
67,58
68,49
69,29
70,13
71,2
72,-10
73,-19
74,-21
75,-22
76,-21
77,-14
78,4
79,13
80,31
81,53
82,72
83,74
84,68
85,57
86,37
87,29
88,25
89,25
90,25
91,31
92,43
93,47
94,48
95,41
96,30
97,6
98,-1
99,2
100,5
101,7
102,8
103,12
104,9
105,11
106,10
107,13
108,17
109,23
110,29
111,25
112,30
113,25
114,10
115,-13
116,-29
117,-43
118,-55
119,-45
120,-36
121,-19
122,4
123,39
124,62
125,66
126,59
127,42
128,22
129,0
130,-14
131,-36
132,-43
133,-42
134,-43
135,-44
136,-45
137,-39
138,-32
139,-22
140,-6
141,6
142,17
143,29
144,37
145,21
146,1
147,-18
148,-30
149,-39
150,-39
151,-35
152,-31
153,-26
154,-16
155,-6
156,2
157,11
158,21
159,18
160,0
161,-17
162,-21
163,-12
164,17
165,44
166,56
167,51
168,33
169,11
170,-13
171,-21
172,-18
173,-19
174,-11
175,1
176,11
177,11
178,18
179,20
180,20
181,15
182,13
183,5
184,1
185,11
186,17
187,19
188,9
189,2
190,-11
191,-18
192,0
193,18
194,40
195,62
196,81
197,73
198,47
199,21
200,7
201,12
202,26
203,50
204,51
205,44
206,27
207,0
208,-21
209,-40
210,-37
211,-25
212,9
213,41
214,57
215,47
216,22
217,1
218,-24
219,-37
220,-30
221,-10
222,6
223,9
224,-7
225,-43
226,-69
227,-76
228,-60
229,-34
230,1
231,31
232,45
233,41
234,28
235,14
236,-2
237,-5
238,-12
239,-25
240,-36
241,-44
242,-48
243,-54
244,-57
245,-71
246,-84
247,-76
248,-45
249,-5
250,22
251,39
252,33
253,16
254,0
255,-3
256,-3
257,2
258,16
259,9
260,-19
261,-64
262,-100
263,-127
264,-130
265,-114
266,-98
267,-79
268,-54
269,-16
270,14
271,47
272,69
273,75
274,64
275,56
276,58
277,55
278,53
279,38
280,3
281,-44
282,-87
283,-102
284,-104
285,-86
286,-56
287,-21
288,5
289,16
290,15
291,3
292,-7
293,-21
294,-33
295,-44
296,-42
297,-48
298,-72
299,-99
300,-107
301,-85
302,-46
303,12
304,45
305,50
306,33
307,13
308,-2
309,-22
310,-32
311,-47
312,-69
313,-85
314,-92
315,-93
316,-90
317,-73
318,-57
319,-36
320,-18
321,2
322,14
323,7
324,-3
325,-25
326,-46
327,-68
328,-70
329,-74
330,-65
331,-51
332,-42
333,-42
334,-48
335,-47
336,-42
337,-23
338,4
339,30
340,35
341,31
342,29
343,13
344,-2
345,-9
346,-24
347,-28
348,-37
349,-30
350,-30
351,-29
352,-23
353,-12
354,-3
355,19
356,39
357,52
358,62
359,71
360,71
361,58
362,39
363,14
364,-13
365,-30
366,-24
367,-11
368,-14
369,-17
370,-33
371,41
372,81
373,104
374,112
375,96
376,61
377,26
378,-7
379,-28
380,-47
381,-69
382,-89
383,-93
384,-93
385,-82
386,-52
387,-18
388,10
389,34
390,57
391,65
392,68
393,64
394,45
395,23
396,9
397,5
398,-6
399,-21
400,-39
401,-56
402,-73
403,-77
404,-63
405,-48
406,-24
407,1
408,17
409,22
410,22
411,35
412,42
413,55
414,57
415,50
416,35
417,10
418,-9
419,-29
420,-33
421,-22
422,-9
423,-8
424,-9
425,-11
426,-11
427,5
428,23
429,34
430,29
431,28
432,24
433,21
434,11
435,6
436,1
437,-4
438,-2
439,-4
440,-4
441,3
442,20
443,34
444,40
445,46
446,45
447,36
448,27
449,17
450,0
451,-14
452,-18
453,-20
454,-11
455,5
456,26
457,33
458,25
459,21
460,27
461,36
462,35
463,33
464,15
465,11
466,1
467,-9
468,-14
469,-16
470,-3
471,0
472,15
473,32
474,42
475,40
476,29
477,26
478,12
479,10
480,6
481,2
482,-3
483,1
484,11
485,9
486,4
487,-4
488,-18
489,-32
490,-28
491,-6
492,22
493,46
494,55
495,49
496,24
497,8
498,2
499,6
