,-95
0,-124
1,-143
2,-127
3,-72
4,-12
5,29
6,74
7,100
8,119
9,116
10,75
11,9
12,-32
13,-68
14,-75
15,-57
16,-12
17,15
18,80
19,130
20,111
21,87
22,56
23,6
24,-17
25,-23
26,-25
27,-10
28,10
29,42
30,53
31,34
32,16
33,-28
34,-70
35,-89
36,-70
37,-21
38,19
39,27
40,13
41,11
42,11
43,-9
44,-31
45,-42
46,-53
47,-50
48,-6
49,12
50,11
51,-6
52,-21
53,-18
54,-22
55,-49
56,-79
57,-110
58,-121
59,-105
60,-50
61,-54
62,-63
63,-38
64,-11
65,-11
66,-5
67,-17
68,-40
69,-22
70,-35
71,-63
72,-94
73,-95
74,-60
75,-44
76,11
77,71
78,104
79,121
80,111
81,106
82,75
83,24
84,-30
85,-68
86,-79
87,-84
88,-53
89,-16
90,19
91,50
92,69
93,55
94,27
95,-3
96,-47
97,-66
98,-69
99,-95
100,-95
101,-66
102,-42
103,-23
104,-8
105,-24
106,-19
107,-18
108,-30
109,-23
110,-11
111,-13
112,-8
113,-24
114,-33
115,-28
116,-36
117,-40
118,-37
119,-14
120,21
121,12
122,-10
123,-36
124,-63
125,-96
126,-110
127,-113
128,-119
129,-102
130,-74
131,-39
132,-29
133,-31
134,-61
135,-83
136,-92
137,-115
138,-139
139,-115
140,-108
141,-73
142,-39
143,-5
144,62
145,141
146,157
147,110
148,23
149,-77
150,-154
151,-215
152,-201
153,-154
154,-67
155,9
156,49
157,123
158,170
159,165
160,96
161,37
162,-18
163,-79
164,-101
165,-75
166,-23
167,33
168,84
169,98
170,66
171,40
172,3
173,-30
174,-74
175,-92
176,-109
177,-111
178,-98
179,-69
180,-49
181,-38
182,-55
183,-103
184,-105
185,-99
186,-103
187,-121
188,-114
189,-95
190,-87
191,-69
192,-64
193,-45
194,-37
195,-54
196,-48
197,-58
198,-100
199,-103
200,-91
201,-93
202,-69
203,-31
204,9
205,27
206,40
207,32
208,-1
209,-22
210,-29
211,-51
212,-95
213,-100
214,-63
215,-35
216,-3
217,22
218,40
219,51
220,51
221,39
222,3
223,-31
224,-64
225,-87
226,-97
227,-106
228,-104
229,-84
230,-56
231,-55
232,-80
233,-113
234,-76
235,-71
236,-93
237,-130
238,-118
239,-118
240,-110
241,-75
242,-47
243,-27
244,-4
245,16
246,4
247,-18
248,-43
249,-67
250,-106
251,-141
252,-78
253,-45
254,-23
255,-13
256,-4
257,-23
258,-45
259,-66
260,-85
261,-88
262,-64
263,-67
264,-56
265,-48
266,-53
267,-98
268,-66
269,-27
270,28
271,46
272,29
273,36
274,39
275,33
276,5
277,-24
278,-36
279,0
280,35
281,67
282,66
283,60
284,72
285,82
286,68
287,46
288,9
289,-4
290,14
291,18
292,59
293,115
294,154
295,161
296,130
297,82
298,-6
299,-53
300,-85
301,-99
302,-77
303,-34
304,12
305,22
306,40
307,62
308,64
309,25
310,6
311,-18
312,-52
313,-73
314,-90
315,-121
316,-112
317,-74
318,-36
319,-21
320,-13
321,10
322,11
323,5
324,-3
