,-17
0,31
1,35
2,-2
3,-39
4,-67
5,-107
6,-122
7,-127
8,-136
9,-148
10,-122
11,-78
12,-49
13,-21
14,-8
15,-29
16,-62
17,-96
18,-135
19,-151
20,-130
21,-94
22,-53
23,-50
24,-56
25,-79
26,-113
27,-124
28,-125
29,-131
30,-122
31,-95
32,-71
33,-49
34,-35
35,-37
36,-80
37,-132
38,-142
39,-148
40,-150
41,-136
42,-82
43,-41
44,-23
45,-11
46,-41
47,-93
48,-119
49,-112
50,-124
51,-106
52,-87
53,-81
54,-80
55,-62
56,-36
57,-29
58,-32
59,-48
60,-61
61,-72
62,-70
63,-74
64,-90
65,-94
66,-81
67,-83
68,-109
69,-104
70,-93
71,-90
72,-66
73,-38
74,-39
75,-60
76,-69
77,-87
78,-113
79,-131
80,-138
81,-146
82,-145
83,-108
84,-74
85,-71
86,-67
87,-68
88,-106
89,-139
90,-148
91,-141
92,-132
93,-102
94,-63
95,-32
96,-18
97,-13
98,-39
99,-72
100,-93
101,-94
102,-105
103,-90
104,-58
105,-67
106,-87
107,-84
108,-77
109,-96
110,-98
111,-97
112,-114
113,-112
114,-77
115,-38
116,-41
117,-56
118,-76
119,-115
120,-142
121,-136
122,-101
123,-81
124,-61
125,-55
126,-67
127,-89
128,-83
129,-62
130,-63
131,-60
132,-61
133,-74
134,-82
135,-53
136,-13
137,7
138,20
139,36
140,17
141,-33
142,-78
143,-143
144,-215
145,-231
146,-175
147,-101
148,-36
149,28
150,55
151,40
152,14
153,-11
154,-49
155,-89
156,-115
157,-150
158,-182
159,-177
160,-129
161,-84
162,-27
163,10
164,4
165,-42
166,-91
167,-128
168,-158
169,-164
170,-151
171,-134
172,-121
173,-96
174,-65
175,-54
176,-48
177,-46
178,-67
179,-82
180,-62
181,-36
182,-38
183,-56
184,-63
185,-75
186,-77
187,-55
188,-37
189,-33
190,-27
191,-22
192,-40
193,-80
194,-96
195,-107
196,-115
197,-98
198,-66
199,-49
200,-48
201,-32
202,-29
203,-53
204,-62
205,-61
206,-74
207,-76
208,-69
209,-76
210,-77
211,-45
212,0
213,13
214,1
215,-19
216,-50
217,-65
218,-61
219,-63
220,-85
221,-85
222,-50
223,-31
224,-33
225,-49
226,-41
227,-44
228,-54
229,-57
230,-56
231,-46
232,-24
233,-8
234,-27
235,-35
236,-15
237,-9
238,-12
239,-23
240,-46
241,-97
242,-113
243,-103
244,-109
245,-112
246,-93
247,-68
248,-68
249,-58
250,-50
251,-74
252,-103
253,-105
254,-93
255,-82
256,-54
257,-37
258,-39
259,-59
260,-62
261,-79
262,-107
263,-109
264,-86
265,-57
266,-23
267,-10
268,-45
269,-105
270,-130
271,-123
272,-131
273,-152
274,-141
275,-126
276,-104
277,-75
278,-63
279,-70
280,-80
281,-54
282,-44
283,-65
284,-88
285,-95
286,-113
287,-118
288,-105
289,-131
290,-146
291,-149
292,-136
293,-149
294,-159
295,-151
296,-148
297,-134
298,-119
299,-97
300,-102
301,-115
302,-120
303,-135
304,-136
305,-118
306,-118
307,-130
308,-102
309,-70
310,-54
311,-64
312,-67
313,-51
314,-58
315,-44
316,-30
317,-49
318,-82
319,-95
320,-104
321,-120
322,-123
323,-121
324,-123
325,-107
326,-65
327,-33
328,-21
329,6
330,16
331,-2
332,-32
333,-29
334,-54
335,-97
336,-113
337,-101
338,-99
339,-88
340,-59
341,-52
342,-66
343,-75
344,-84
345,-126
346,-161
347,-158
348,-133
349,-120
350,-116
351,-102
352,-85
353,-54
354,-16
355,-16
356,-44
357,-52
358,-42
359,-53
360,-52
361,-46
362,-62
363,-58
364,-35
365,-18
366,-34
367,-67
368,-82
369,-86
370,-87
371,-70
372,-43
373,-13
374,14
375,9
376,-27
377,-72
378,-94
379,-107
380,-136
381,-133
382,-103
383,-68
384,-45
385,-20
386,-2
387,-11
388,-13
389,-26
390,-47
391,-55
392,-44
393,-37
394,-48
395,-57
396,-73
397,-89
398,-119
399,-137
400,-163
401,-181
402,-153
403,-114
404,-92
405,-102
406,-126
407,-173
408,-211
409,-195
410,-158
411,-141
412,-108
413,-58
414,-31
415,-7
416,6
417,-11
418,-62
419,-108
420,-129
421,-151
422,-177
423,-169
424,-133
425,-99
426,-45
427,0
428,-5
429,-44
430,-84
431,-113
432,-153
433,-186
434,-195
435,-182
436,-149
437,-77
438,-14
439,9
440,25
441,29
442,3
443,-26
444,-48
445,-80
446,-131
447,-134
448,-113
449,-94
450,-76
451,-35
452,-8
453,-24
454,-57
455,-76
456,-113
457,-154
458,-156
459,-149
460,-123
461,-67
462,4
463,39
464,24
465,-11
466,-83
467,-142
468,-161
469,-157
470,-155
471,-145
472,-114
473,-105
474,-111
475,-92
476,-53
477,-44
478,-44
479,-32
480,-25
481,-22
482,-32
483,-37
484,-66
485,-81
486,-57
487,-31
488,-22
489,-25
490,-37
491,-78
492,-125
493,-129
494,-130
495,-120
496,-95
497,-69
498,-69
499,-75
500,-70
501,-89
502,-123
503,-132
504,-120
505,-108
506,-78
507,-45
508,-48
509,-63
510,-64
511,-70
512,-78
513,-54
514,-14
515,8
516,6
517,0
518,-35
519,-95
520,-133
521,-130
522,-115
523,-102
524,-92
525,-99
526,-107
527,-104
528,-104
529,-119
530,-117
531,-94
532,-75
533,-59
534,-33
535,-5
536,-20
537,-53
538,-71
539,-100
540,-117
541,-103
542,-89
543,-100
544,-97
545,-77
546,-60
547,-33
548,-16
549,-12
550,-54
551,-92
552,-112
553,-133
554,-150
555,-137
556,-85
557,-40
558,-7
559,7
560,-30
561,-103
562,-146
563,-144
564,-129
565,-102
566,-65
567,-43
568,-44
569,-44
570,-64
571,-118
572,-165
573,-180
574,-171
575,-162
576,-122
577,-80
578,-46
579,-26
580,-19
581,-33
582,-60
583,-62
584,-53
585,-46
586,-27
587,-19
588,-54
589,-93
590,-102
591,-106
592,-109
593,-103
594,-105
595,-124
596,-134
597,-113
598,-87
599,-78
600,-50
601,-13
602,-7
603,-11
604,-9
605,-22
606,-56
607,-87
608,-102
609,-128
610,-148
611,-131
612,-106
613,-77
614,-59
615,-11
616,4
617,1
618,-9
619,-49
620,-96
621,-120
622,-129
623,-146
624,-143
625,-124
626,-117
627,-119
628,-108
629,-97
630,-112
631,-106
632,-102
633,-118
634,-139
635,-130
636,-95
637,-66
638,-43
639,-38
640,-56
641,-74
642,-68
643,-69
644,-78
645,-71
646,-63
647,-72
648,-87
649,-74
650,-69
651,-55
652,-7
653,34
654,35
655,9
656,-5
657,-29
658,-49
659,-36
660,-10
661,6
662,11
663,10
664,-27
665,-67
666,-68
667,-48
668,-39
669,-37
670,-40
671,-71
672,-117
673,-140
674,-138
675,-141
676,-106
677,-39
678,5
679,16
680,-4
681,-28
682,-60
683,-77
684,-76
685,-90
686,-122
687,-131
688,-110
689,-94
690,-70
691,-58
692,-67
693,-69
694,-54
695,-59
696,-82
697,-94
698,-92
699,-99
700,-99
701,-73
702,-55
703,-70
704,-81
705,-85
706,-112
707,-143
708,-147
709,-146
710,-163
711,-163
712,-141
713,-127
714,-127
715,-110
716,-93
717,-74
718,-54
719,-49
720,-60
721,-84
722,-91
723,-108
724,-128
725,-123
726,-98
727,-84
728,-61
729,-24
730,-17
731,-38
732,-55
733,-63
734,-86
735,-94
736,-104
737,-118
738,-141
739,-156
740,-156
