,19
0,6
1,5
2,21
3,37
4,49
5,74
6,74
7,40
8,33
9,26
10,8
11,-5
12,-4
13,7
14,6
15,27
16,0
17,-52
18,-71
19,-36
20,-2
21,11
22,6
23,6
24,-14
25,-32
26,-62
27,-83
28,-88
29,-87
30,-78
31,-52
32,-25
33,5
34,17
35,-4
36,-16
37,-25
38,-32
39,-33
40,-9
41,9
42,19
43,44
44,61
45,33
46,8
47,17
48,14
49,15
50,29
51,36
52,34
53,23
54,16
55,6
56,12
57,37
58,56
59,52
60,54
61,54
62,42
63,47
64,40
65,32
66,31
67,33
68,35
69,44
70,40
71,34
72,33
73,40
74,74
75,74
76,72
77,45
78,27
79,12
80,19
81,33
82,62
83,84
84,98
85,129
86,116
87,85
88,54
89,46
90,48
91,41
92,18
93,2
94,7
95,38
96,62
97,65
98,51
99,16
100,18
101,26
102,42
103,56
104,51
105,30
106,29
107,57
108,38
109,7
110,18
111,19
112,39
113,69
114,92
115,90
116,108
117,98
118,66
119,49
120,20
121,10
122,12
123,12
124,-8
125,-24
126,-42
127,-16
128,-6
129,-1
130,5
131,19
132,26
133,10
134,-7
135,0
136,-9
137,6
138,26
139,46
140,23
141,15
142,9
143,-9
144,-23
145,-25
146,-33
147,-33
148,-11
149,14
150,18
151,22
152,28
153,5
154,-22
155,-27
156,-27
157,-26
158,-17
159,16
160,26
161,3
162,-12
163,-21
164,-22
165,-21
166,-37
167,-81
168,-91
169,-80
170,-69
171,-61
172,-59
173,-26
174,-11
175,12
176,49
177,46
178,30
179,0
180,-16
181,-37
182,-49
183,-71
184,-63
185,-33
186,14
187,20
188,-4
189,-7
190,13
191,49
192,63
193,65
194,72
195,73
196,37
197,-9
198,-49
199,-47
200,-21
201,20
202,10
203,-20
204,-53
205,-64
206,-71
207,-47
208,-22
209,-19
210,-2
211,19
212,36
213,59
214,101
215,97
216,50
217,17
218,15
219,19
220,33
221,74
222,108
223,163
224,158
225,118
226,89
227,73
228,71
229,57
230,38
231,-10
232,-19
233,10
234,43
235,71
236,71
237,83
238,109
239,132
240,110
241,83
242,54
243,35
244,60
245,98
246,113
247,90
248,81
249,98
250,98
251,70
252,60
253,73
254,62
255,17
256,14
257,18
258,25
259,37
260,30
261,25
262,30
263,31
264,66
265,62
266,25
267,11
268,-5
269,7
270,24
271,35
272,19
273,20
274,49
275,36
276,27
277,59
278,88
279,81
280,66
281,46
282,48
283,22
284,25
285,34
286,38
287,61
288,79
289,94
290,96
291,91
292,67
293,31
294,2
