,13
0,-14
1,-50
2,-70
3,-108
4,-158
5,-177
6,-177
7,-168
8,-130
9,-76
10,-54
11,-70
12,-91
13,-104
14,-106
15,-101
16,-88
17,-81
18,-83
19,-64
20,-48
21,-55
22,-84
23,-87
24,-70
25,-59
26,-34
27,-32
28,-69
29,-86
30,-78
31,-73
32,-90
33,-94
34,-109
35,-135
36,-127
37,-105
38,-105
39,-118
40,-107
41,-108
42,-124
43,-128
44,-120
45,-129
46,-143
47,-146
48,-147
49,-157
50,-154
51,-137
52,-137
53,-130
54,-98
55,-71
56,-52
57,-42
58,-37
59,-44
60,-64
61,-69
62,-76
63,-95
64,-91
65,-67
66,-57
67,-40
68,-6
69,15
70,3
71,-12
72,-53
73,-111
74,-137
75,-124
76,-121
77,-118
78,-93
79,-64
80,-51
81,-31
82,-14
83,-45
84,-105
85,-116
86,-118
87,-128
88,-132
89,-151
90,-163
91,-176
92,-160
93,-122
94,-105
95,-104
96,-112
97,-129
98,-118
99,-94
100,-99
101,-122
102,-138
103,-161
104,-175
105,-165
106,-110
107,-67
108,-64
109,-58
110,-58
111,-45
112,-43
113,-72
114,-99
115,-131
116,-152
117,-151
118,-150
119,-130
120,-109
121,-69
122,-35
123,-3
124,27
125,43
126,20
127,8
128,-3
129,-53
130,-90
131,-81
132,-55
133,-55
134,-60
135,-43
136,-37
137,-38
138,-27
139,-19
140,-17
141,-5
142,-3
143,-21
144,-46
145,-55
146,-54
147,-55
148,-47
149,-35
150,-30
151,-37
152,-33
153,-35
154,-55
155,-84
156,-78
157,-82
158,-84
159,-63
160,-54
161,-60
162,-50
163,-38
164,-43
165,-37
166,-18
167,-37
168,-76
169,-82
170,-56
171,-34
172,-27
173,-30
174,-46
175,-54
176,-44
177,-32
178,-51
179,-85
180,-104
181,-123
182,-128
183,-111
184,-72
185,-53
186,-55
187,-51
188,-41
189,-46
190,-56
191,-68
192,-88
193,-103
194,-73
195,-54
196,-55
197,-48
198,-37
199,-35
200,-6
201,31
202,24
203,3
204,-12
205,-29
206,-62
207,-86
208,-96
209,-96
210,-90
211,-74
212,-50
213,-37
214,-19
215,-2
216,-20
217,-60
218,-90
