,-128
0,-158
1,-161
2,-158
3,-152
4,-144
5,-117
6,-65
7,-5
8,61
9,102
10,108
11,88
12,64
13,35
14,8
15,-13
16,-32
17,-31
18,-24
19,-11
20,-23
21,-40
22,-43
23,-29
24,3
25,49
26,98
27,107
28,83
29,35
30,-9
31,-32
32,-18
33,26
34,63
35,91
36,96
37,90
38,69
39,49
40,35
41,22
42,19
43,26
44,28
45,9
46,-16
47,-40
48,-52
49,-52
50,-54
51,-64
52,-73
53,-45
54,-3
55,39
56,49
57,26
58,-9
59,-29
60,-20
61,-2
62,3
63,-18
64,-36
65,-41
66,-26
67,16
68,52
69,74
70,86
71,91
72,92
73,75
74,64
75,44
76,44
77,24
78,13
79,9
80,21
81,28
82,34
83,35
84,23
85,13
86,8
87,1
88,-5
89,-15
90,-36
91,-59
92,-72
93,-58
94,-50
95,-43
96,-34
97,-33
98,-33
99,-27
100,-2
101,22
102,40
103,43
104,29
105,4
106,-17
107,-37
108,-45
109,-29
110,4
111,28
112,26
113,7
114,-9
115,-27
116,-11
117,22
118,56
119,60
120,29
121,-9
122,-37
123,-24
124,24
125,80
126,102
127,101
128,84
129,71
130,69
131,75
132,72
133,54
134,32
135,3
136,-33
137,-58
138,-74
139,-60
140,-40
141,-5
142,14
143,22
144,18
145,21
146,14
147,12
148,10
149,0
150,-22
151,-44
152,-54
153,-70
154,-74
155,-72
156,-60
157,-34
158,-3
159,39
160,64
161,83
162,92
163,85
164,69
165,47
166,21
167,-19
168,-54
169,-83
170,-93
171,-100
172,-80
173,-35
174,23
175,84
176,130
177,135
178,112
179,84
180,52
181,20
182,-5
183,-7
184,-1
185,-3
186,-10
187,-26
188,-35
189,-24
190,5
191,43
192,54
193,48
194,23
195,-21
196,-70
197,-98
198,-110
199,-105
200,-87
201,-76
202,-87
203,-104
204,-113
205,-112
206,-90
207,-56
208,-35
209,-33
210,-42
211,-45
212,-40
213,-15
214,-11
215,-31
216,-81
217,-119
218,-115
219,-85
220,-38
221,7
222,22
223,9
224,-19
225,-27
226,-32
227,-29
228,-38
229,-66
230,-112
231,-141
232,-136
233,-111
234,-68
235,-21
236,29
237,65
238,70
239,48
240,-1
241,-44
242,-69
243,-68
244,-59
245,-37
246,-27
247,-26
248,-40
249,-46
250,-38
251,-23
252,1
253,9
254,6
255,7
256,14
257,11
258,-6
259,-18
260,-28
261,-30
262,-26
263,-23
264,-27
265,-42
266,-39
267,-18
268,19
269,59
270,83
271,76
272,41
273,-1
274,-42
275,-72
276,-79
277,-61
278,-46
279,-28
280,-9
281,10
282,36
283,54
284,64
285,46
286,26
287,21
288,32
289,46
290,40
291,20
292,-19
293,-29
294,-12
295,29
296,62
297,86
298,97
299,85
300,76
301,61
302,37
303,-2
304,-36
305,-54
306,-59
307,-44
308,-25
309,-2
310,7
311,20
312,28
313,33
314,36
315,36
316,41
317,41
318,40
319,25
320,-8
321,-31
322,-44
323,-49
324,-45
325,-25
326,-5
327,11
328,27
329,40
330,47
331,39
332,33
333,27
334,14
335,6
336,12
337,27
338,49
339,66
340,67
341,58
342,46
343,47
344,38
345,37
346,32
347,14
348,-22
349,-66
350,-91
351,-87
352,-32
353,53
354,126
355,154
356,143
357,138
358,139
359,152
360,145
361,108
362,53
363,15
364,-2
365,-25
366,-38
367,-44
368,-24
369,16
370,80
371,122
372,133
373,111
374,70
375,29
376,-6
377,-32
378,-37
379,-39
380,-42
381,-44
382,-50
383,-58
384,-60
385,-59
386,-39
387,1
388,58
389,105
390,106
391,79
392,21
393,-37
394,-66
395,-61
396,-36
397,-8
398,11
399,26
400,49
401,87
402,131
403,147
404,130
405,96
406,55
407,7
408,-34
409,-60
410,-79
411,-67
412,-36
413,13
414,54
415,77
416,93
417,106
418,117
419,118
420,100
421,54
422,-2
423,-33
424,-53
425,-53
426,-48
427,-48
428,-45
429,-34
430,-20
431,-19
432,-15
433,9
434,43
435,62
436,64
437,38
438,-2
439,-28
440,-34
441,-20
442,-14
443,-1
444,7
445,15
446,39
447,75
448,100
449,98
450,84
451,57
452,41
453,31
454,19
455,-7
456,-42
457,-53
458,-43
459,-18
460,0
461,9
462,10
463,11
464,20
465,26
466,5
467,-30
468,-59
469,-64
470,-40
471,13
472,58
473,75
474,71
475,59
476,56
477,77
478,110
479,134
480,129
481,105
482,76
483,34
484,9
485,10
486,49
487,100
488,121
489,97
490,33
491,-8
492,6
493,62
494,123
495,157
496,151
497,102
498,54
499,31
500,29
501,41
502,50
503,55
504,58
505,68
506,87
507,94
508,80
509,61
510,29
511,7
512,-16
513,-12
514,6
515,22
516,54
517,68
518,65
519,51
520,45
521,45
522,45
523,54
524,51
525,39
526,20
527,4
528,-11
529,-28
530,-39
531,-62
532,-73
533,-66
534,-25
535,12
536,45
537,57
538,46
539,31
540,23
541,51
542,67
543,58
544,30
545,-14
546,-39
547,-50
548,-61
549,-94
550,-113
551,-107
552,-63
553,-20
554,10
555,21
556,7
557,-1
558,-19
559,-44
560,-73
561,-99
562,-116
563,-128
564,-135
565,-128
566,-100
567,-66
568,-15
569,30
570,64
571,82
572,91
573,86
574,67
575,53
576,30
577,1
578,-25
579,-47
580,-58
581,-76
582,-76
583,-84
584,-88
585,-89
586,-73
587,-47
588,-22
589,-1
590,-3
591,-38
592,-88
593,-126
594,-141
595,-115
596,-61
597,-14
598,1
599,3
600,6
601,25
602,58
603,79
604,62
605,12
606,-32
607,-51
608,-63
609,-73
610,-82
611,-80
612,-59
613,-28
614,3
615,11
616,23
617,44
618,65
619,69
620,49
621,10
622,-39
623,-87
624,-107
625,-100
626,-77
627,-55
628,-60
629,-84
630,-105
631,-99
632,-59
633,-23
634,3
635,-26
636,-86
637,-147
638,-175
639,-155
640,-121
641,-84
642,-93
643,-136
644,-175
645,-172
646,-126
647,-61
648,-1
649,18
650,3
651,-39
652,-80
653,-120
654,-144
655,-145
656,-130
657,-104
658,-65
659,-16
660,20
661,45
662,51
663,44
664,30
665,10
666,-8
667,-43
668,-78
669,-105
670,-117
671,-117
672,-103
673,-70
674,-45
675,-11
676,18
677,44
678,63
679,63
680,62
681,33
682,4
683,-27
684,-48
685,-69
686,-66
687,-64
688,-52
689,-35
690,-14
691,14
692,34
693,50
694,55
695,43
696,27
697,6
698,-25
699,-65
700,-97
701,-111
702,-108
703,-91
704,-62
705,-28
706,-6
707,21
708,34
709,24
710,1
711,-30
712,-62
713,-79
714,-71
715,-60
716,-57
717,-56
718,-49
719,-35
720,-8
721,25
722,39
723,26
724,2
725,-12
726,-20
727,-23
728,-24
729,-28
730,-30
731,-32
732,-28
733,-30
734,-30
735,-24
736,-12
737,-5
738,2
739,12
740,18
741,29
742,39
743,46
744,41
745,25
746,4
747,-30
748,-50
749,-42
750,-24
751,-11
752,2
753,19
754,34
755,40
756,29
757,7
758,-28
759,-47
760,-44
761,-24
762,-6
763,-3
764,-17
765,-36
766,-25
767,4
768,46
769,59
770,52
771,18
772,-19
773,-48
774,-66
775,-79
776,-85
777,-77
778,-77
779,-70
780,-52
781,-33
782,-7
783,-3
784,-7
785,-29
786,-49
787,-58
788,-63
789,-69
790,-76
791,-74
792,-73
793,-49
794,-10
795,31
796,57
797,61
798,49
799,24
800,19
801,28
802,34
803,21
804,-20
805,-67
806,-99
807,-97
808,-72
809,-49
810,-41
811,-24
812,8
813,47
814,84
815,95
816,74
817,36
818,-1
819,-23
820,-37
821,-32
822,-12
823,17
824,36
825,60
826,73
827,80
828,89
829,88
830,79
831,38
832,2
833,-17
834,-21
835,-7
836,16
837,26
838,27
839,46
840,61
841,72
842,77
843,82
844,78
845,55
846,25
847,-8
848,-25
849,-38
850,-35
851,-31
852,-8
853,26
854,49
855,46
856,27
857,23
858,31
859,44
860,56
861,44
862,7
863,-44
864,-74
865,-97
866,-92
867,-71
868,-46
869,-23
870,-4
871,24
872,34
873,51
874,66
875,88
876,101
877,108
878,94
879,47
880,-14
881,-61
882,-72
883,-59
884,-39
885,-29
886,-28
887,-16
888,8
889,49
890,74
891,82
892,60
893,17
894,-21
895,-43
896,-39
897,-23
898,8
899,32
900,58
901,79
902,105
903,108
904,88
905,67
906,48
907,23
908,-6
909,-37
910,-54
911,-51
912,-19
913,4
914,17
915,15
916,21
917,22
918,19
919,9
920,-18
921,-47
922,-53
923,-31
924,-11
925,4
926,10
927,10
928,12
929,30
930,53
931,66
932,70
933,62
934,51
935,40
936,42
937,54
938,44
939,15
940,-35
941,-72
942,-86
943,-60
944,-21
945,-4
