,-42
0,-54
1,-53
2,-52
3,-53
4,-69
5,-115
6,-142
7,-166
8,-199
9,-174
10,-156
11,-111
12,-63
13,11
14,36
15,20
16,-30
17,-90
18,-140
19,-157
20,-147
21,-126
22,-105
23,-75
24,-3
25,47
26,67
27,69
28,64
29,49
30,35
31,36
32,25
33,0
34,-10
35,-30
36,-71
37,-84
38,-70
39,-71
40,-76
41,-88
42,-78
43,-83
44,-58
45,-56
46,-43
47,-57
48,-57
49,-55
50,-55
51,-62
52,-81
53,-86
54,-91
55,-68
56,-31
57,-12
58,9
59,23
60,16
61,-5
62,4
63,-7
64,-8
65,-26
66,-64
67,-104
68,-111
69,-98
70,-98
71,-65
72,-32
73,13
74,12
75,-21
76,-74
77,-124
78,-180
79,-224
80,-256
81,-241
82,-201
83,-166
84,-93
85,-29
86,10
87,49
88,73
89,60
90,15
91,-17
92,-37
93,-47
94,-40
95,-20
96,-2
97,12
98,32
99,10
100,-5
101,-18
102,-12
103,-10
104,-14
105,2
106,-16
107,-36
108,-56
109,-65
110,-83
111,-98
112,-78
113,-61
114,-30
115,2
116,44
117,34
118,23
119,13
120,-24
121,-44
122,-58
123,-58
124,-50
125,-15
126,27
127,37
128,30
129,19
130,-11
131,-49
132,-82
133,-88
134,-80
135,-77
136,-63
137,-58
138,-44
139,-18
140,24
141,25
142,5
143,11
144,-2
145,-29
146,-49
147,-55
148,-66
149,-36
150,15
151,63
152,100
153,125
154,115
155,80
156,25
157,-27
158,-79
159,-119
160,-150
161,-164
162,-151
163,-129
164,-99
165,-60
166,-16
167,21
168,32
169,24
170,-2
171,-38
172,-47
173,-59
174,-25
175,14
176,37
177,66
178,89
179,90
180,79
181,58
182,31
183,4
184,-29
185,-56
186,-85
187,-128
188,-136
189,-156
190,-167
191,-131
192,-84
193,-46
194,-32
195,-16
196,-18
197,-22
198,-8
199,-2
200,-17
201,-47
202,-68
203,-53
204,-27
205,14
206,30
207,26
208,-16
209,-47
210,-70
211,-96
212,-85
213,-65
214,-49
215,-9
216,45
217,75
218,66
219,23
220,-20
221,-73
222,-133
223,-164
224,-159
225,-145
226,-131
227,-114
228,-85
229,-69
230,-72
231,-101
232,-144
233,-203
234,-226
235,-240
236,-222
237,-178
238,-123
239,-96
240,-45
241,-5
242,4
243,-7
244,-58
245,-123
246,-185
247,-208
248,-207
249,-188
250,-151
251,-96
252,-53
253,-17
254,-7
255,-9
256,-36
257,-50
258,-98
259,-154
260,-188
261,-190
262,-174
263,-144
264,-88
265,-47
266,2
267,33
268,61
269,40
270,-32
271,-95
272,-162
273,-212
274,-235
275,-211
276,-161
277,-89
278,13
279,77
280,108
281,137
282,125
283,50
284,-57
285,-106
286,-126
287,-138
288,-127
289,-77
290,-42
291,-28
292,-33
293,-53
294,-79
295,-84
296,-75
297,-83
298,-113
299,-130
300,-122
301,-109
302,-95
303,-80
304,-79
305,-92
306,-102
307,-94
308,-67
309,-34
310,20
311,69
312,75
313,56
314,15
315,-36
316,-87
317,-143
318,-115
319,-105
320,-40
321,-1
322,83
323,111
324,74
325,23
326,-8
327,-24
328,-40
329,-38
330,-37
331,-39
332,-42
333,-66
334,-93
335,-111
336,-110
337,-82
338,-30
339,6
340,12
341,26
342,0
343,-34
344,-56
345,-89
346,-108
347,-135
348,-122
349,-96
350,-65
351,-15
352,24
353,34
354,7
355,-38
356,-93
357,-128
358,-135
359,-115
360,-106
361,-85
362,-37
363,-7
364,32
365,41
366,32
367,1
368,-21
369,-44
370,-66
371,-94
372,-121
373,-124
374,-128
375,-106
376,-64
377,-15
378,34
379,56
380,47
381,-8
382,-33
383,-38
384,-51
385,-52
386,-26
387,-10
388,1
389,45
390,97
391,153
392,152
393,145
394,95
395,35
396,-25
397,-79
398,-123
399,-148
400,-121
401,-83
402,-50
403,12
404,93
405,118
406,103
407,55
408,-39
409,-136
410,-197
411,-222
412,-241
413,-217
414,-150
415,-97
416,-64
417,-36
418,2
419,-7
420,-14
421,-30
422,-81
423,-134
424,-152
425,-143
426,-121
427,-85
428,-66
429,-20
430,-9
431,4
432,-6
433,-43
434,-72
435,-74
436,-80
437,-60
438,-53
439,-22
440,-13
441,-21
442,-19
443,-28
444,-37
445,-27
446,-28
447,-30
448,-35
449,-24
450,-31
451,-65
452,-68
453,-70
454,-72
455,-68
456,-57
457,-82
458,-110
459,-89
460,-69
461,-58
462,-29
463,-9
464,-30
465,-71
466,-75
467,-70
468,-59
469,-64
470,-68
471,-81
472,-114
473,-125
474,-131
475,-117
476,-104
477,-79
478,-69
479,-87
480,-82
481,-87
482,-111
483,-133
484,-156
485,-152
486,-141
487,-127
488,-138
489,-146
490,-153
491,-120
492,-100
493,-73
494,-71
495,-95
496,-109
497,-104
498,-73
499,-52
500,-42
501,-35
502,-47
503,-53
504,-17
505,27
506,48
507,62
508,83
509,72
510,16
511,-5
512,-36
513,-61
514,-77
515,-82
516,-68
517,-63
518,-80
519,-122
520,-136
521,-128
522,-112
523,-99
524,-89
525,-68
526,-54
527,-67
528,-55
529,-27
530,-11
531,-15
532,-37
533,-55
534,-63
535,-39
536,-6
537,-13
538,-28
539,-39
540,-37
541,-13
542,14
543,18
544,-26
545,-87
546,-138
547,-168
548,-171
549,-138
550,-125
551,-107
552,-61
553,-2
554,17
555,11
556,-17
557,-48
558,-68
559,-68
560,-61
561,-64
562,-49
563,13
564,57
565,71
566,81
567,63
568,46
569,23
570,-16
571,-51
572,-76
573,-72
574,-43
575,-48
576,-75
577,-54
578,-59
579,-82
580,-81
581,-83
582,-83
583,-77
584,-47
585,-38
586,-26
587,16
588,52
589,71
590,53
591,52
592,22
593,-12
594,-59
595,-65
596,-68
597,-38
598,-5
599,0
600,-11
601,-13
602,-28
603,-25
604,-18
605,-12
606,-48
607,-100
608,-125
609,-130
610,-111
611,-87
612,-25
613,35
614,60
615,94
616,106
617,82
618,61
619,52
620,33
621,10
622,11
623,31
624,26
625,5
626,12
627,-2
628,-20
629,-58
630,-108
631,-179
632,-226
633,-248
634,-235
635,-181
636,-104
637,-6
638,50
639,69
640,73
641,49
642,23
643,1
644,-1
645,-26
646,-38
647,-28
648,0
649,25
650,72
651,90
652,80
653,71
654,42
655,16
656,-30
657,-66
658,-104
659,-115
660,-121
661,-114
662,-113
663,-80
664,-37
665,-27
666,-18
667,-36
668,-76
669,-122
670,-139
671,-156
672,-144
673,-115
674,-57
675,6
676,44
677,61
678,51
679,-5
680,-69
681,-128
682,-159
683,-192
684,-197
685,-170
686,-129
687,-108
688,-91
689,-76
690,-102
691,-134
692,-145
693,-160
694,-157
695,-160
696,-141
697,-127
698,-120
699,-95
700,-94
701,-98
702,-71
703,-42
704,-43
705,-19
706,-22
707,-37
708,-70
709,-84
710,-109
711,-146
712,-165
713,-197
714,-181
715,-156
716,-94
717,-56
718,-60
719,-68
720,-74
721,-69
722,-85
723,-92
724,-108
725,-147
726,-155
727,-138
728,-125
729,-111
730,-80
731,-55
732,-29
733,-15
734,-30
735,-64
736,-112
737,-133
738,-133
739,-141
740,-169
741,-173
742,-166
743,-172
744,-139
745,-125
746,-123
747,-110
748,-92
749,-60
750,-34
751,3
752,28
753,58
754,72
755,76
756,60
757,36
758,8
759,-40
760,-54
761,-53
762,-44
763,-28
764,-31
765,-20
766,-26
767,-37
768,-49
769,-91
770,-120
771,-121
772,-99
773,-78
774,-44
775,-7
776,-5
777,-8
778,-5
779,11
780,11
781,2
782,-10
783,-27
784,-48
785,-43
786,-15
787,-14
788,-15
789,-34
790,-66
791,-80
792,-70
793,-62
794,-68
795,-30
796,9
797,35
798,38
799,-12
800,-50
801,-102
802,-144
803,-155
804,-147
805,-112
806,-52
807,5
808,30
809,40
810,57
811,25
812,-20
813,-66
814,-111
815,-148
816,-158
817,-122
818,-88
819,-49
820,-25
821,12
822,12
823,22
824,23
825,-5
826,-32
827,-61
828,-59
829,-80
830,-94
831,-92
832,-91
833,-68
834,-17
835,23
836,56
837,80
838,84
839,56
840,11
841,-16
842,-61
843,-111
844,-105
845,-67
846,-42
847,-3
848,23
849,49
850,41
851,5
852,-36
853,-70
854,-85
855,-63
856,-56
857,-32
858,4
859,38
860,38
861,19
862,12
863,-9
864,-38
865,-55
