,-36
0,-40
1,-36
2,-35
3,-22
4,-15
5,-4
6,13
7,33
8,38
9,24
10,5
11,-27
12,-44
13,-44
14,-30
15,-8
16,12
17,35
18,30
19,33
20,45
21,62
22,65
23,61
24,52
25,37
26,17
27,10
28,19
29,22
30,25
31,17
32,8
33,-2
34,-4
35,2
36,11
37,33
38,40
39,35
40,20
41,11
42,-4
43,-12
44,-19
45,-31
46,-37
47,-31
48,-5
49,23
50,30
51,32
52,14
53,5
54,2
55,33
56,61
57,75
58,77
59,54
60,26
61,-1
62,-19
63,-18
64,-6
65,14
66,22
67,21
68,14
69,13
70,1
71,-9
72,-6
73,7
74,8
75,-4
76,-5
77,-8
78,10
79,33
80,49
81,58
82,52
83,43
84,28
85,36
86,63
87,86
88,88
89,77
90,60
91,30
92,1
93,-23
94,-39
95,-46
96,-28
97,1
98,21
99,37
100,45
101,40
102,25
103,8
104,2
105,5
106,6
107,13
108,1
109,-15
110,-29
111,-31
112,-29
113,-22
114,-13
115,-15
116,-26
117,-20
118,-18
119,-27
120,-30
121,-23
122,-8
123,14
124,36
125,29
126,5
127,-25
128,-40
129,-52
130,-57
131,-49
132,-56
133,-56
134,-59
135,-51
136,-24
137,14
138,45
139,64
140,66
141,41
142,6
143,-20
144,-48
145,-52
146,-47
147,-45
148,-47
149,-45
150,-33
151,-27
152,-15
153,2
154,17
155,20
156,20
157,11
158,-16
159,-38
160,-56
161,-61
162,-72
163,-72
164,-71
165,-67
166,-51
167,-27
168,4
169,28
170,43
171,34
172,19
173,3
174,-3
175,-2
176,-9
177,-9
178,-8
179,-6
180,1
181,20
182,30
183,24
184,28
185,36
186,49
187,48
188,37
189,8
190,-4
191,-8
192,1
193,6
194,20
195,33
196,41
197,44
198,49
199,40
200,29
201,20
202,14
203,1
204,-15
205,-29
206,-26
207,-3
208,31
209,62
210,68
211,64
212,55
213,55
214,53
215,62
216,66
217,59
218,49
219,33
220,8
221,-27
222,-57
223,-76
224,-75
225,-65
226,-49
227,-48
228,-55
229,-61
230,-64
231,-70
232,-82
233,-92
234,-109
235,-124
236,-116
237,-101
238,-85
239,-71
240,-55
241,-44
242,-39
243,-35
244,-42
245,-42
246,-33
247,-16
248,-20
249,-38
250,-63
251,-68
252,-56
253,-36
254,-13
255,-14
256,-14
257,-6
258,-6
259,-12
260,-21
261,-21
262,-23
263,-24
264,-30
265,-34
266,-41
267,-39
268,-20
269,-2
270,23
271,45
272,62
273,60
274,63
275,71
276,74
277,83
278,92
279,99
280,101
281,112
282,133
283,154
284,167
285,166
286,147
287,118
288,93
289,74
290,62
291,64
292,76
293,86
294,83
295,80
296,71
297,48
298,36
299,44
300,65
301,91
302,116
303,132
304,143
305,149
306,153
307,138
308,108
309,73
310,36
311,13
312,7
313,27
314,44
315,56
316,60
317,56
318,49
319,36
320,31
321,18
322,8
323,2
324,-2
325,-11
326,-24
327,-30
328,-32
329,-17
330,13
331,42
332,49
333,36
334,16
335,-17
336,-46
337,-60
338,-83
339,-101
340,-101
341,-106
342,-100
343,-97
344,-90
345,-79
346,-79
347,-72
348,-74
349,-72
350,-79
351,-92
352,-110
353,-130
354,-129
355,-125
356,-114
357,-119
358,-123
359,-128
360,-131
361,-117
362,-111
363,-111
364,-116
365,-116
366,-117
367,-109
368,-92
369,-72
370,-56
371,-43
372,-26
373,-17
374,-12
375,-18
376,-28
377,-46
378,-57
379,-65
380,-74
381,-73
382,-64
383,-59
384,-74
385,-82
386,-85
387,-82
388,-80
389,-84
390,-81
391,-79
392,-71
393,-60
394,-61
395,-52
396,-23
397,14
398,42
399,61
400,69
401,62
402,43
403,16
404,-5
405,-28
406,-32
407,-42
408,-52
409,-48
410,-35
411,-7
412,16
413,58
414,72
415,63
416,30
417,6
418,-6
419,-15
420,-19
421,-45
422,-75
423,-103
424,-108
425,-100
426,-91
427,-70
428,-49
429,-25
430,-11
431,-1
432,-8
433,-23
434,-25
435,-24
436,-15
437,-1
438,11
439,3
440,-3
441,-12
442,-16
443,-9
444,5
445,32
446,44
447,49
448,44
449,30
450,13
451,3
452,-4
453,-17
454,-23
455,-34
456,-47
457,-63
458,-71
459,-68
460,-56
461,-33
462,2
463,34
464,47
465,44
466,33
467,18
468,6
469,-14
470,-40
471,-66
472,-70
473,-64
474,-51
475,-36
476,-10
477,20
478,38
479,56
480,52
481,35
482,2
483,-36
484,-60
485,-76
486,-68
487,-64
488,-63
489,-57
490,-39
491,-15
492,8
493,28
494,41
495,43
496,33
497,19
498,-3
499,-16
500,-23
501,-35
502,-55
503,-79
504,-85
505,-70
506,-45
507,-14
508,-7
509,-13
510,-30
511,-52
512,-82
513,-91
514,-84
515,-74
516,-89
517,-123
518,-156
519,-166
520,-152
521,-121
522,-102
523,-97
524,-79
525,-54
526,-26
527,-6
528,2
529,-18
530,-47
531,-52
532,-47
533,-32
534,-30
535,-30
536,-24
537,-3
538,37
539,73
540,102
541,107
542,106
543,83
544,53
545,40
546,31
547,30
548,28
549,28
550,23
551,18
552,26
553,38
554,46
555,65
556,75
557,65
558,50
559,36
560,30
561,26
562,15
563,16
564,25
565,38
566,47
567,46
568,32
569,26
570,30
571,27
572,17
573,-2
574,-12
575,-28
576,-13
577,7
578,22
579,36
580,45
581,52
582,48
583,28
584,10
585,-5
586,2
587,21
588,32
589,33
590,40
591,58
592,79
593,90
594,81
595,58
596,31
597,32
598,38
599,38
600,19
601,-5
602,-33
603,-50
604,-33
605,-1
606,36
