,5
0,-30
1,-56
2,-81
3,-86
4,-80
5,-65
6,-49
7,-26
8,4
9,20
10,41
11,62
12,81
13,86
14,70
15,42
16,-4
17,-44
18,-71
19,-94
20,-110
21,-111
22,-97
23,-72
24,-39
25,-3
26,23
27,35
28,54
29,71
30,90
31,96
32,86
33,56
34,8
35,-27
36,-69
37,-99
38,-109
39,-103
40,-82
41,-58
42,-14
43,24
44,63
45,96
46,119
47,118
48,99
49,70
50,23
51,-33
52,-84
53,-116
54,-136
55,-137
56,-116
57,-86
58,-43
59,6
60,51
61,74
62,76
63,70
64,66
65,63
66,50
67,23
68,-27
69,-69
70,-102
71,-121
72,-137
73,-140
74,-116
75,-80
76,-22
77,34
78,70
79,74
80,52
81,18
82,-19
83,-40
84,-46
85,-51
86,-71
87,-95
88,-121
89,-141
90,-140
91,-115
92,-72
93,-24
94,34
95,75
96,94
97,92
98,75
99,43
100,3
101,-37
102,-79
103,-110
104,-119
105,-108
106,-88
107,-66
108,-33
109,-5
110,19
111,41
112,63
113,68
114,66
115,52
116,17
117,-26
118,-71
119,-92
120,-102
121,-92
122,-72
123,-53
124,-40
125,-34
126,-26
127,-40
128,-51
129,-62
130,-62
131,-74
132,-88
133,-104
134,-113
135,-129
136,-133
137,-126
138,-106
139,-77
140,-50
141,-24
142,-20
143,-27
144,-37
145,-47
146,-51
147,-49
148,-47
149,-57
150,-70
151,-81
152,-83
153,-74
154,-40
155,-2
156,32
157,50
158,54
159,50
160,41
161,53
162,54
163,42
164,14
165,-20
166,-55
167,-86
168,-90
169,-85
170,-68
171,-41
172,-10
173,11
174,17
175,21
176,24
177,26
178,29
179,27
180,10
181,-7
182,-20
183,-36
184,-53
185,-70
186,-72
187,-75
188,-61
189,-35
190,-5
191,25
192,49
193,67
194,59
195,46
196,28
197,9
198,-9
199,-26
200,-30
201,-32
202,-21
203,-5
204,7
205,15
206,25
207,44
208,54
209,58
210,54
211,39
212,13
213,-19
214,-43
215,-59
216,-56
217,-39
218,-19
219,-13
220,2
221,11
222,12
223,15
224,24
225,31
226,26
227,13
228,-21
229,-55
230,-77
231,-75
232,-58
233,-39
234,-17
235,-10
236,-16
237,-24
238,-24
239,-21
240,-8
241,11
242,26
243,16
244,-8
245,-29
246,-47
247,-47
248,-25
249,-10
250,3
251,10
252,19
253,15
254,19
255,25
256,32
257,32
258,27
259,25
260,14
261,5
262,-8
263,-21
264,-29
265,-21
266,-4
267,8
268,15
269,13
270,2
271,-16
272,-19
273,-14
274,-3
275,5
276,11
277,10
278,-3
279,-16
280,-29
281,-32
282,-19
283,9
284,41
285,58
286,66
287,49
288,24
289,2
290,5
291,20
292,36
293,52
294,38
295,-1
296,-51
297,-91
298,-108
299,-101
300,-64
301,-25
302,10
303,25
304,27
305,18
306,19
307,45
308,80
309,118
310,134
311,126
312,68
313,-1
314,-60
315,-93
316,-98
317,-83
318,-51
319,-33
320,-17
321,-12
322,-11
323,-7
324,18
325,64
326,98
327,109
328,87
329,38
330,-23
331,-56
332,-64
333,-51
334,-33
335,-14
336,-1
337,-1
338,10
339,20
340,31
341,55
342,72
343,74
344,47
345,11
346,-41
347,-82
348,-98
349,-80
350,-42
351,-1
352,46
353,81
354,104
355,109
356,93
357,68
358,40
359,23
360,-1
361,-33
362,-73
363,-108
364,-138
365,-147
366,-124
367,-87
368,-42
369,2
370,44
371,72
372,92
373,99
374,88
375,61
376,25
377,-4
378,-32
379,-45
380,-55
381,-66
382,-77
383,-85
384,-79
385,-67
386,-43
387,-21
388,-7
389,-12
390,-13
391,-15
392,-28
393,-41
394,-52
395,-59
396,-58
397,-46
398,-32
399,-31
400,-27
401,-21
402,-3
403,2
404,9
405,6
406,-1
407,3
408,4
409,0
410,-18
411,-32
412,-49
413,-55
414,-51
415,-34
416,-22
417,-13
418,2
419,13
420,20
421,31
422,39
423,42
424,38
425,30
426,13
427,-14
428,-44
429,-56
430,-62
431,-48
432,-25
433,-8
434,0
435,0
436,7
437,10
438,18
439,26
440,19
441,5
442,-12
443,-19
444,-29
445,-28
446,-20
447,-14
448,-16
449,-12
450,-10
451,-16
452,-13
453,-4
454,9
455,19
456,27
457,33
458,30
459,27
460,24
461,19
462,13
463,14
464,10
465,6
466,3
467,6
468,7
469,5
470,11
471,16
472,24
473,34
474,43
475,48
476,35
477,26
478,5
479,-8
480,-13
481,-1
482,12
483,18
484,25
485,19
486,13
487,7
488,4
489,2
490,4
491,13
492,18
493,18
494,14
495,23
496,20
497,27
498,27
499,33
500,39
501,51
502,68
503,70
504,66
505,62
506,48
507,23
508,-7
509,-33
510,-64
511,-80
512,-76
513,-61
514,-50
515,-30
516,-8
517,10
518,34
519,44
520,45
521,40
522,42
523,40
524,36
525,31
526,26
527,20
528,12
529,14
530,11
531,8
532,3
533,-2
534,-11
535,-26
536,-30
537,-37
538,-40
539,-36
540,-17
541,4
542,27
543,41
544,38
545,26
546,12
547,-4
548,-24
549,-37
550,-35
551,-23
552,-5
553,7
554,15
555,20
556,25
557,38
558,43
559,36
560,24
561,19
562,11
563,4
564,5
565,3
566,2
567,5
568,16
569,22
570,38
571,55
572,62
573,63
574,65
575,68
576,59
577,58
578,54
579,50
580,42
581,41
582,39
583,32
584,29
585,27
586,25
587,17
588,13
589,8
590,-2
591,-1
592,4
593,10
594,7
595,10
596,15
597,21
598,32
599,43
600,45
601,36
602,29
603,14
604,-2
605,-13
606,-22
607,-32
608,-45
609,-45
610,-46
611,-40
612,-31
613,-21
614,-11
615,-11
616,-14
617,-35
618,-63
619,-88
620,-81
621,-72
622,-46
623,-27
624,-18
625,-20
626,-27
627,-25
628,-26
629,-15
630,9
631,23
632,27
633,14
634,-5
635,-23
636,-34
637,-41
638,-45
639,-58
640,-60
641,-52
642,-43
643,-32
644,-18
645,-12
646,-11
647,-1
648,6
649,13
650,15
651,13
652,11
653,-8
654,-15
655,-21
656,-13
657,3
658,24
659,43
660,50
661,59
662,54
663,48
664,39
665,37
666,20
667,-2
668,-20
669,-37
670,-46
671,-35
672,-7
673,20
674,41
675,53
676,52
677,53
678,51
679,46
680,26
681,1
682,-26
683,-48
684,-68
685,-77
686,-65
687,-47
688,-24
689,1
690,11
691,11
692,14
693,21
694,31
695,43
696,47
697,41
698,19
699,-6
700,-28
701,-43
702,-41
703,-38
704,-36
705,-36
706,-23
707,-7
708,0
709,4
710,3
711,7
712,9
713,24
714,35
715,50
716,56
717,56
718,43
719,15
720,3
721,-2
722,0
723,6
724,11
725,-2
726,-20
727,-32
728,-42
729,-40
730,-25
731,5
732,34
733,49
734,62
735,61
736,62
737,59
738,56
739,36
740,14
741,-11
742,-32
743,-53
744,-69
745,-65
746,-61
747,-39
748,-7
749,23
750,45
751,64
752,80
753,78
754,69
755,52
756,33
757,15
