,-54
0,-74
1,-89
2,-106
3,-111
4,-104
5,-88
6,-64
7,-59
8,-48
9,-60
10,-74
11,-114
12,-165
13,-199
14,-218
15,-193
16,-127
17,-39
18,38
19,95
20,121
21,112
22,86
23,31
24,-39
25,-110
26,-158
27,-166
28,-150
29,-117
30,-84
31,-57
32,-46
33,-33
34,-11
35,3
36,1
37,-11
38,-39
39,-70
40,-97
41,-122
42,-153
43,-167
44,-159
45,-159
46,-141
47,-105
48,-47
49,6
50,69
51,111
52,138
53,129
54,85
55,27
56,-43
57,-108
58,-155
59,-181
60,-190
61,-182
62,-151
63,-119
64,-92
65,-69
66,-35
67,-10
68,29
69,69
70,99
71,79
72,15
73,-72
74,-143
75,-169
76,-154
77,-128
78,-90
79,-39
80,-6
81,13
82,37
83,62
84,77
85,60
86,21
87,-31
88,-88
89,-134
90,-160
91,-155
92,-132
93,-80
94,-23
95,45
96,108
97,175
98,212
99,203
100,141
101,36
102,-89
103,-189
104,-254
105,-280
106,-267
107,-208
108,-126
109,-37
110,46
111,105
112,140
113,160
114,165
115,138
116,91
117,31
118,-29
119,-104
120,-173
121,-215
122,-236
123,-235
124,-223
125,-197
126,-155
127,-86
128,-5
129,61
130,90
131,88
132,70
133,22
134,-32
135,-81
136,-110
137,-125
138,-128
139,-118
140,-99
141,-49
142,6
143,44
144,41
145,23
146,22
147,8
148,-1
149,-26
150,-42
151,-61
152,-75
153,-94
154,-117
155,-123
156,-110
157,-73
158,-31
159,10
160,25
161,18
162,-21
163,-71
164,-144
165,-213
166,-245
167,-242
168,-221
169,-195
170,-163
171,-118
172,-61
173,2
174,35
175,33
176,24
177,29
178,49
179,68
180,68
181,33
182,-32
183,-101
184,-130
185,-129
186,-93
187,-37
188,5
189,53
190,87
191,104
192,87
193,34
194,-31
195,-98
196,-150
197,-186
198,-193
199,-191
200,-173
201,-142
202,-111
203,-80
204,-59
205,-40
206,-35
207,-38
208,-46
209,-72
210,-111
211,-137
212,-138
213,-123
214,-93
215,-68
216,-56
217,-67
218,-89
219,-106
220,-121
221,-123
222,-116
223,-98
224,-103
225,-111
