,-84
0,-62
1,-42
2,-28
3,-12
4,6
5,13
6,11
7,13
8,4
9,-7
10,-25
11,-40
12,-60
13,-73
14,-73
15,-69
16,-71
17,-71
18,-67
19,-65
20,-53
21,-34
22,-17
23,0
24,9
25,10
26,-9
27,-30
28,-48
29,-59
30,-72
31,-81
32,-80
33,-76
34,-56
35,-25
36,-5
37,2
38,-1
39,-1
40,-9
41,-6
42,-9
43,-18
44,-46
45,-68
46,-80
47,-92
48,-86
49,-74
50,-56
51,-42
52,-26
53,-18
54,-23
55,-26
56,-28
57,-33
58,-35
59,-38
60,-50
61,-70
62,-90
63,-110
64,-117
65,-121
66,-104
67,-84
68,-62
69,-39
70,-22
71,-24
72,-40
73,-46
74,-52
75,-52
76,-53
77,-57
78,-62
79,-76
80,-94
81,-106
82,-111
83,-105
84,-89
85,-62
86,-37
87,-23
88,-23
89,-36
90,-54
91,-67
92,-61
93,-63
94,-61
95,-54
96,-57
97,-71
98,-98
99,-113
100,-121
101,-108
102,-82
103,-54
104,-34
105,-19
106,-11
107,-18
108,-23
109,-26
110,-34
111,-48
112,-58
113,-59
114,-65
115,-74
116,-82
117,-87
118,-89
119,-78
120,-71
121,-74
122,-73
123,-61
124,-43
125,-27
126,-5
127,1
128,-12
129,-35
130,-57
131,-73
132,-87
133,-87
134,-93
135,-88
136,-77
137,-57
138,-37
139,-29
140,-20
141,-27
142,-39
143,-50
144,-52
145,-58
146,-68
147,-78
148,-95
149,-107
150,-114
151,-99
152,-77
153,-46
154,-7
155,18
156,28
157,27
158,15
159,-9
160,-34
161,-53
162,-68
163,-76
164,-74
165,-61
166,-60
167,-63
168,-66
169,-76
170,-89
171,-94
172,-91
173,-81
174,-42
175,15
176,64
177,73
178,45
179,-8
180,-64
181,-101
182,-117
183,-117
184,-119
185,-104
186,-90
187,-78
188,-71
189,-72
190,-76
191,-76
192,-56
193,-28
194,1
195,24
196,30
197,18
198,-12
199,-34
200,-72
201,-104
202,-120
203,-118
204,-101
205,-85
206,-72
207,-69
208,-67
209,-61
210,-49
211,-45
212,-45
213,-43
214,-47
215,-52
216,-53
217,-43
218,-39
219,-39
220,-31
221,-24
222,-17
223,-11
224,-9
225,-13
226,-23
227,-36
228,-57
229,-72
230,-80
231,-72
232,-73
233,-63
234,-53
235,-44
236,-40
237,-38
238,-21
239,-7
240,13
241,28
242,25
243,0
244,-32
245,-62
246,-92
247,-106
248,-100
249,-80
250,-63
251,-47
252,-47
253,-56
254,-66
255,-71
256,-68
257,-69
258,-54
259,-45
260,-45
261,-51
262,-49
263,-49
264,-46
265,-30
266,-21
267,-15
268,-25
269,-34
270,-49
271,-54
272,-46
273,-40
274,-40
275,-49
276,-56
277,-65
278,-65
279,-62
280,-68
281,-82
282,-103
283,-118
284,-130
285,-113
286,-75
287,-34
288,-10
289,-6
290,-13
291,-36
292,-44
293,-41
294,-33
295,-37
296,-54
297,-77
298,-105
299,-120
300,-120
301,-106
302,-89
303,-61
304,-35
305,-17
306,2
307,14
308,12
309,-6
310,-21
311,-34
312,-46
313,-57
314,-64
315,-78
316,-90
317,-87
318,-85
319,-85
320,-80
321,-63
322,-38
323,-25
324,-12
325,-22
326,-43
327,-66
328,-87
329,-105
330,-114
331,-109
332,-94
333,-71
334,-44
335,-12
336,-2
337,-9
338,-20
339,-40
340,-48
341,-48
342,-38
343,-40
344,-50
345,-70
346,-96
347,-124
348,-139
349,-126
350,-100
351,-51
352,-8
353,14
354,10
355,-12
356,-30
357,-42
358,-32
359,-29
360,-34
361,-64
362,-98
363,-123
364,-128
365,-110
366,-82
367,-49
368,-23
369,3
370,21
371,11
372,-15
373,-51
374,-82
375,-104
376,-96
377,-80
378,-63
379,-47
380,-37
381,-28
382,-32
383,-25
384,-30
385,-34
386,-36
387,-26
388,-10
389,1
390,15
391,10
392,-9
393,-30
394,-44
395,-54
396,-46
397,-25
398,-10
399,-13
400,-36
401,-52
402,-71
403,-76
404,-61
405,-44
406,-35
407,-35
408,-40
409,-61
410,-70
411,-68
412,-62
413,-41
414,-10
415,17
416,19
417,2
418,-19
419,-36
420,-48
421,-57
422,-51
423,-49
424,-42
425,-34
426,-32
427,-46
428,-69
429,-98
430,-129
431,-138
432,-112
433,-69
434,-10
435,50
436,92
437,101
438,82
439,46
440,8
441,-29
442,-47
443,-69
444,-101
445,-135
446,-161
447,-171
448,-162
449,-132
450,-102
451,-71
452,-42
453,-3
454,32
455,58
456,84
457,88
458,73
459,33
460,-11
461,-63
462,-106
463,-130
464,-138
465,-131
466,-114
467,-90
468,-72
469,-46
470,-9
471,24
472,46
473,48
474,33
475,-3
476,-49
477,-89
478,-123
479,-148
480,-164
481,-169
482,-173
483,-164
484,-139
485,-111
486,-86
487,-59
488,-28
489,-2
490,27
491,47
492,54
493,38
494,6
495,-36
496,-89
497,-128
498,-151
499,-163
500,-168
501,-155
502,-130
503,-103
504,-75
505,-52
506,-40
507,-33
508,-27
509,-30
510,-40
511,-47
512,-43
513,-39
514,-44
515,-41
516,-54
517,-61
518,-62
519,-54
520,-49
521,-50
522,-53
523,-64
524,-69
525,-63
526,-46
527,-28
528,-21
529,-22
530,-40
531,-60
532,-72
533,-70
534,-72
535,-69
536,-64
537,-61
538,-58
539,-61
540,-56
541,-65
542,-65
543,-59
544,-53
545,-44
546,-39
547,-33
548,-35
549,-35
550,-40
551,-48
552,-62
553,-73
554,-74
555,-84
556,-93
557,-104
558,-113
559,-116
560,-98
561,-71
562,-49
563,-33
564,-25
565,-24
566,-29
567,-27
568,-31
569,-47
570,-74
571,-102
572,-125
573,-147
574,-144
575,-126
576,-100
577,-73
578,-50
579,-36
580,-34
581,-31
582,-28
583,-19
584,-3
585,17
586,25
587,17
588,4
589,-19
590,-45
591,-66
592,-66
593,-64
594,-56
595,-50
596,-53
597,-62
598,-70
599,-59
600,-47
601,-23
602,0
603,9
604,-4
605,-28
606,-48
607,-61
608,-60
609,-55
610,-59
611,-63
612,-65
613,-59
614,-63
615,-66
616,-67
617,-63
618,-53
619,-27
620,2
621,24
622,30
623,23
624,-1
625,-40
626,-74
627,-97
628,-117
629,-121
630,-107
631,-80
632,-56
633,-28
634,-16
635,-16
636,-19
637,-10
638,10
639,16
640,9
641,-23
642,-66
643,-98
644,-111
645,-116
646,-114
647,-94
648,-68
649,-39
650,-24
651,-14
652,-18
653,-27
654,-24
655,-27
656,-31
657,-40
658,-50
659,-68
660,-83
661,-84
662,-80
663,-78
664,-73
665,-64
666,-58
667,-44
668,-36
669,-34
670,-43
671,-51
672,-46
673,-42
674,-35
675,-38
676,-48
677,-58
678,-72
679,-75
680,-86
681,-90
682,-89
683,-96
684,-112
685,-126
686,-130
687,-118
688,-90
689,-53
690,-18
691,-1
692,0
693,-17
694,-51
695,-82
696,-93
697,-80
698,-57
699,-23
700,-6
701,-1
702,-6
703,-17
704,-36
705,-58
706,-70
707,-72
708,-61
709,-51
710,-48
711,-58
712,-78
713,-88
714,-92
715,-92
716,-87
717,-68
718,-58
719,-43
720,-38
721,-50
722,-59
723,-61
724,-49
725,-50
726,-62
727,-80
728,-92
729,-88
730,-70
731,-46
732,-49
733,-69
734,-96
735,-111
736,-114
737,-99
738,-70
739,-54
740,-39
741,-38
742,-43
743,-50
744,-55
745,-52
746,-57
747,-49
748,-46
749,-36
750,-42
751,-49
752,-65
753,-92
754,-114
755,-129
756,-132
757,-132
758,-123
759,-113
760,-108
761,-96
762,-79
763,-54
764,-36
765,-9
766,10
767,26
768,32
769,26
770,4
771,-31
772,-55
773,-78
774,-95
775,-107
776,-108
777,-103
778,-99
779,-77
780,-59
781,-36
782,-17
783,-4
784,-9
785,-26
786,-46
787,-73
788,-106
789,-133
790,-142
791,-141
792,-127
793,-99
794,-69
795,-43
796,-21
797,7
798,26
799,40
800,38
801,13
802,-29
803,-70
804,-95
805,-107
806,-105
807,-92
808,-77
809,-65
810,-56
811,-45
812,-45
813,-44
814,-35
815,-26
816,-26
817,-31
818,-35
819,-50
820,-54
821,-62
822,-69
823,-83
824,-93
825,-99
826,-97
827,-85
828,-65
829,-39
830,-24
831,-9
832,-10
833,-23
834,-34
835,-45
836,-53
837,-60
838,-59
839,-63
840,-69
841,-78
842,-78
843,-74
844,-73
845,-67
846,-65
847,-68
848,-62
849,-51
850,-43
851,-44
852,-33
853,-31
854,-27
855,-29
856,-35
857,-43
858,-42
859,-41
860,-52
861,-71
862,-94
863,-97
864,-101
865,-86
866,-67
867,-51
868,-44
869,-48
870,-50
871,-63
872,-69
873,-69
874,-63
875,-58
876,-54
877,-53
878,-56
879,-59
880,-51
881,-49
882,-55
883,-56
884,-53
885,-62
886,-70
887,-76
888,-70
889,-58
890,-41
891,-34
892,-40
893,-49
894,-64
895,-72
896,-71
897,-54
898,-37
899,-15
900,1
901,16
902,19
903,9
904,0
905,-16
906,-31
907,-40
908,-46
909,-49
910,-57
911,-55
912,-48
913,-36
914,-19
915,-1
916,1
917,-3
918,-4
919,-3
920,2
921,4
922,2
923,-12
924,-22
925,-29
926,-35
927,-51
928,-67
929,-65
930,-65
931,-51
932,-31
933,-13
934,-6
935,-8
936,-12
937,-30
938,-50
939,-66
940,-73
941,-80
942,-75
943,-55
944,-38
945,-24
946,-19
947,-21
948,-30
949,-31
950,-37
951,-50
952,-67
953,-85
954,-98
955,-101
956,-86
957,-60
958,-38
959,-24
960,-19
961,-20
962,-25
963,-11
964,-8
965,-13
966,-33
967,-62
968,-94
969,-122
970,-126
971,-123
972,-113
973,-101
974,-81
975,-57
976,-34
977,-12
978,-5
979,-3
980,-7
981,-3
982,-9
983,-28
984,-60
985,-106
986,-145
987,-165
988,-153
989,-130
990,-97
991,-49
992,-8
993,25
994,44
995,47
996,21
997,-18
998,-62
999,-96
1000,-113
1001,-116
1002,-106
1003,-112
1004,-114
1005,-113
1006,-107
1007,-101
1008,-88
1009,-60
1010,-34
1011,4
1012,34
1013,47
1014,28
1015,-13
1016,-66
1017,-117
1018,-147
1019,-144
1020,-118
1021,-86
1022,-47
1023,-26
1024,-27
1025,-39
1026,-53
1027,-53
1028,-46
1029,-25
1030,-22
1031,-30
1032,-55
1033,-77
1034,-99
1035,-114
1036,-109
1037,-99
1038,-76
1039,-51
1040,-19
1041,1
1042,4
