,96
0,99
1,77
2,77
3,75
4,71
5,67
6,72
7,75
8,61
9,52
10,38
11,18
12,-29
13,-47
14,-35
15,-23
16,1
17,24
18,30
19,19
20,35
21,35
22,39
23,38
24,36
25,21
26,-7
27,-24
28,-42
29,-51
30,-32
31,-2
32,5
33,-7
34,-6
35,-10
36,-24
37,-5
38,29
39,48
40,49
41,51
42,14
43,-28
44,-52
45,-56
46,-45
47,-25
48,3
49,14
50,5
51,-8
52,-21
53,-39
54,-55
55,-46
56,-30
57,-16
58,8
59,43
60,30
61,-2
62,-18
63,-33
64,-29
65,5
66,40
67,24
68,-13
69,-13
70,-60
71,-101
72,-129
73,-101
74,-46
75,0
76,50
77,98
78,121
79,106
80,83
81,60
82,26
83,4
84,-7
85,-5
86,-19
87,-5
88,8
89,-1
90,-2
91,-5
92,-19
93,-21
94,-8
95,-2
96,-12
97,-22
98,-21
99,-11
100,9
101,31
102,44
103,48
104,47
105,44
106,19
107,-9
108,4
109,18
110,36
111,71
112,80
113,46
114,23
115,17
116,7
117,11
118,11
119,23
120,20
121,19
122,19
123,-7
124,-44
125,-67
126,-85
127,-95
128,-72
129,-38
130,-22
131,-17
132,-25
133,-31
134,-50
135,-47
136,-9
137,18
138,34
139,47
140,46
141,15
142,-4
143,9
144,18
145,22
146,38
147,42
148,11
149,1
150,8
151,0
152,-18
153,-15
154,6
155,33
156,80
157,124
158,133
159,131
160,141
161,118
162,74
163,39
164,14
165,-2
166,-17
167,-13
168,-14
169,-17
170,-6
171,-8
172,-27
173,-43
174,-30
175,-19
176,-20
177,-29
178,-56
179,-70
180,-56
181,-22
182,4
183,31
184,64
185,83
186,69
187,56
188,45
189,25
190,20
191,38
192,60
193,60
194,70
195,76
196,65
197,56
198,64
199,55
200,22
201,5
202,-5
203,-8
204,-24
205,-30
206,-26
207,-29
208,-20
209,-19
210,-24
211,-21
212,4
213,-2
214,-50
215,-84
216,-95
217,-88
218,-44
219,37
220,84
221,101
222,106
223,81
224,28
225,-43
226,-62
227,-75
228,-103
229,-110
230,-97
231,-61
232,-30
233,-15
234,-24
235,-50
236,-59
237,-46
238,-54
239,-102
240,-128
241,-97
242,-38
243,33
244,101
245,129
246,132
247,99
248,41
249,-13
250,-51
251,-59
252,-55
253,-29
254,12
255,41
256,37
257,38
258,29
259,9
260,-7
261,-19
262,-29
263,-31
264,-14
265,-13
266,-45
267,-73
268,-71
269,-38
270,-20
271,17
272,46
273,49
274,54
275,36
276,-20
277,-85
278,-109
279,-109
280,-105
281,-74
282,-14
283,49
284,88
285,131
286,134
287,86
288,30
289,3
290,-4
291,-5
292,9
293,5
294,4
295,26
296,51
297,37
298,27
299,31
300,26
301,18
302,38
303,58
304,38
305,16
306,11
307,-5
308,-20
309,-3
310,24
311,40
312,60
313,93
314,105
315,91
316,69
317,32
318,-5
319,-19
320,-9
321,12
322,24
323,17
324,5
325,-44
326,-85
327,-105
328,-124
329,-123
330,-74
331,-14
332,21
333,49
334,68
335,53
336,21
337,-2
338,-40
339,-63
340,-42
341,1
342,25
343,22
344,20
345,2
346,-17
347,-16
348,-9
349,-19
350,-51
351,-62
352,-75
353,-97
354,-108
355,-95
356,-72
357,-35
358,11
359,32
360,40
361,48
362,44
363,17
364,-4
365,-7
366,-9
367,4
368,43
369,75
370,60
371,50
372,57
373,66
374,67
375,66
376,61
377,24
378,-15
379,-42
380,-48
381,-58
382,-53
383,-32
384,-20
385,17
386,60
387,82
388,68
389,30
390,-15
391,-62
392,-68
393,-43
394,7
