,-53
0,-33
1,-23
2,0
3,10
4,26
5,37
6,28
7,15
8,1
9,-5
10,-14
11,-13
12,-16
13,-28
14,-28
15,-16
16,19
17,40
18,62
19,77
20,91
21,87
22,77
23,48
24,6
25,-29
26,-40
27,-19
28,1
29,19
30,13
31,2
32,4
33,29
34,59
35,66
36,65
37,47
38,33
39,20
40,12
41,-4
42,-33
43,-26
44,-6
45,10
46,10
47,-3
48,-17
49,-26
50,-32
51,-56
52,-80
53,-92
54,-80
55,-65
56,-56
57,-40
58,-32
59,-14
60,6
61,34
62,55
63,71
64,79
65,48
66,-15
67,-82
68,-131
69,-153
70,-138
71,-96
72,-52
73,-12
74,22
75,46
76,63
77,89
78,107
79,104
80,77
81,37
82,-13
83,-61
84,-101
85,-120
86,-115
87,-110
88,-85
89,-39
90,14
91,74
92,140
93,184
94,193
95,162
96,71
97,-31
98,-111
99,-155
100,-157
101,-143
102,-103
103,-72
104,-47
105,-27
106,-1
107,24
108,37
109,51
110,52
111,34
112,-10
113,-80
114,-147
115,-186
116,-166
117,-128
118,-81
119,-27
120,22
121,68
122,86
123,112
124,123
125,121
126,97
127,39
128,-20
129,-64
130,-77
131,-73
132,-63
133,-43
134,-12
135,4
136,25
137,55
138,77
139,95
140,88
141,87
142,62
143,39
144,8
145,-31
146,-62
147,-72
148,-62
149,-37
150,-8
151,26
152,75
153,127
154,171
155,183
156,144
157,76
158,4
159,-63
160,-116
161,-138
162,-136
163,-108
164,-62
165,-5
166,36
167,57
168,67
169,60
170,36
171,22
172,18
173,21
174,11
175,-2
176,-34
177,-55
178,-69
179,-57
180,-40
181,-10
182,33
183,77
184,105
185,115
186,127
187,134
188,139
189,128
190,85
191,27
192,-32
193,-70
194,-88
195,-68
196,-32
197,6
198,46
199,73
200,86
201,94
202,87
203,75
204,39
205,-6
206,-47
207,-67
208,-78
209,-57
210,-21
211,16
212,35
213,59
214,77
215,86
216,78
217,46
218,-3
219,-68
220,-123
221,-169
222,-183
223,-159
224,-107
225,-57
226,-9
227,39
228,80
229,119
230,133
231,139
232,129
233,104
234,82
235,47
236,-12
237,-71
238,-103
239,-113
240,-98
241,-69
242,-38
243,17
244,91
245,165
246,199
247,178
248,124
249,60
250,12
251,-17
252,-28
253,-38
254,-33
255,-14
256,15
257,58
258,99
259,109
260,69
261,-3
262,-46
263,-71
264,-65
265,-59
266,-58
267,-53
268,-39
269,-6
270,46
271,97
272,170
273,228
274,251
275,217
276,117
277,-3
278,-107
279,-167
280,-203
281,-216
282,-206
283,-157
284,-84
285,-18
286,36
287,75
288,110
289,161
290,185
291,167
292,86
293,-11
294,-99
295,-158
296,-163
297,-128
298,-74
299,-26
300,13
301,27
