,-14
0,-8
1,-9
2,-5
3,11
4,19
5,10
6,6
7,9
8,6
9,-6
10,-7
11,4
12,4
13,0
14,2
15,-1
16,-8
17,-18
18,-24
19,-28
20,-42
21,-27
22,-3
23,12
24,9
25,15
26,0
27,-1
28,11
29,12
30,-1
31,-1
32,2
33,0
34,-4
35,-5
36,-27
37,-63
38,-71
39,-40
40,-14
41,-3
42,3
43,2
44,-8
45,-19
46,-24
47,-46
48,-48
49,-19
50,17
51,25
52,18
53,0
54,-25
55,-36
56,-41
57,-59
58,-73
59,-77
60,-66
61,-64
62,-52
63,-7
64,20
65,19
66,23
67,19
68,-18
69,-40
70,-28
71,-24
72,-23
73,-23
74,-41
75,-81
76,-85
77,-76
78,-79
79,-105
80,-91
81,-59
82,-29
83,-24
84,-12
85,-3
86,-29
87,-33
88,-52
89,-59
90,-62
91,-61
92,-82
93,-87
94,-50
95,-6
96,17
97,40
98,61
99,52
100,25
101,-1
102,-13
103,-34
104,-55
105,-49
106,-37
107,-13
108,41
109,41
110,80
111,78
112,44
113,25
114,-11
115,-49
116,-60
117,-39
118,-17
119,-4
120,3
121,-11
122,-34
123,-48
124,-40
125,-15
126,17
127,44
128,59
129,69
130,71
131,51
132,8
133,-8
134,-14
135,-24
136,-37
137,-31
138,-18
139,-15
140,-1
141,-11
142,-38
143,-64
144,-62
145,-58
146,-54
147,-28
148,-2
149,-5
150,-29
151,-33
152,-24
153,-17
154,7
155,37
156,41
157,27
158,12
159,-16
160,-33
161,-7
162,3
163,9
164,15
165,15
166,-9
167,-37
168,-56
169,-51
170,-42
171,-40
172,-31
173,-14
174,3
175,8
176,-1
177,-27
178,-14
179,23
180,15
181,-11
182,-34
183,-62
184,-90
185,-95
186,-73
187,-46
188,-25
189,-18
190,-14
191,-25
192,-24
193,-21
194,-28
195,-10
196,22
197,64
198,73
199,61
200,31
201,-9
202,-33
203,-46
204,-70
205,-100
206,-91
207,-62
208,-47
209,-15
210,20
211,40
212,16
213,-19
214,-33
215,-49
216,-57
217,-40
218,-43
219,-27
220,8
221,27
222,22
223,-14
224,-8
225,2
226,9
227,26
228,26
229,-2
230,-32
231,-40
232,-25
233,7
234,42
235,54
236,45
237,16
238,-7
239,-12
240,-24
241,-20
242,-28
243,-42
244,-56
245,-82
246,-101
247,-75
248,-17
249,13
250,12
251,17
252,29
253,35
254,35
255,37
256,56
257,55
258,60
259,55
260,26
261,14
262,13
263,9
264,-17
265,-12
266,6
267,3
268,27
269,60
270,93
271,95
272,78
273,69
274,57
275,45
276,21
277,-21
278,-50
279,-26
280,6
281,35
282,20
283,2
284,-26
285,-59
286,-57
287,-46
288,-24
289,-9
290,13
291,6
292,-11
293,-30
294,-66
295,-83
296,-68
297,-14
298,21
299,26
300,7
301,-20
302,-38
303,-29
304,-11
305,-22
306,-3
307,18
308,27
309,-6
310,-43
311,-65
312,-94
313,-98
314,-53
315,4
316,33
317,37
318,17
319,-10
320,1
321,18
322,14
323,-21
324,-33
325,-32
326,-18
327,2
328,23
329,32
330,19
331,20
332,34
333,47
334,38
335,10
336,-30
337,-86
338,-110
339,-87
340,-38
341,-1
342,32
343,35
344,33
345,54
346,59
347,42
348,3
349,-2
350,-8
351,3
352,31
353,24
354,21
355,19
356,11
357,-8
358,-19
359,-4
360,-2
361,-16
362,-35
363,-32
364,-29
365,-25
366,-26
367,-26
368,-29
369,-12
370,0
371,-7
372,0
373,32
374,42
375,6
376,6
377,37
378,46
379,30
380,-1
381,-20
382,-44
383,-40
384,-18
385,-18
386,-13
387,3
388,20
389,1
390,3
391,-14
392,-17
393,-1
394,14
395,10
396,3
397,40
398,54
399,31
400,17
401,5
402,-25
403,-51
404,-41
405,-20
406,8
407,45
408,81
409,86
410,61
411,40
412,5
413,-40
414,-74
415,-67
416,-58
417,-24
418,17
419,39
420,44
421,30
422,37
423,46
424,55
425,70
426,70
427,48
428,50
429,75
430,91
431,104
432,99
433,64
434,8
435,-10
436,0
437,6
438,21
439,30
440,21
441,-4
442,-5
443,9
444,21
445,48
446,65
447,54
448,19
449,2
450,-11
451,-40
452,-75
453,-86
454,-87
455,-101
456,-92
457,-63
458,-41
459,-14
460,2
461,-15
462,-44
463,-43
464,-44
465,-39
466,-29
467,-28
468,-38
469,-42
470,-18
471,-4
472,-12
473,-23
474,-5
475,4
476,-17
477,-49
478,-75
479,-59
480,-21
481,17
482,14
483,-7
484,-23
485,-30
486,-16
487,14
488,35
489,32
490,27
491,13
492,-16
493,-40
494,-34
495,-13
496,-18
497,-22
498,-13
499,6
500,1
501,14
502,31
503,24
504,9
505,-11
506,-37
507,-82
508,-103
509,-116
510,-120
