,-28
0,4
1,21
2,39
3,71
4,73
5,48
6,16
7,-28
8,-62
9,-72
10,-62
11,-66
12,-84
13,-96
14,-90
15,-82
16,-62
17,-27
18,0
19,18
20,58
21,79
22,38
23,-19
24,-53
25,-75
26,-56
27,-16
28,15
29,22
30,37
31,45
32,18
33,5
34,21
35,25
36,-3
37,3
38,24
39,43
40,72
41,99
42,107
43,94
44,73
45,45
46,26
47,25
48,32
49,1
50,-28
51,-27
52,-29
53,-23
54,8
55,53
56,57
57,26
58,-9
59,-58
60,-116
61,-137
62,-111
63,-79
64,-29
65,33
66,93
67,108
68,100
69,77
70,24
71,-26
72,-61
73,-89
74,-100
75,-94
76,-66
77,-44
78,-49
79,-45
80,-34
81,-40
82,-36
83,-18
84,-28
85,-41
86,-25
87,0
88,16
89,27
90,25
91,14
92,-4
93,-29
94,-54
95,-61
96,-28
97,-6
98,5
99,19
100,39
101,27
102,0
103,1
104,7
105,-4
106,-4
107,21
108,25
109,-5
110,-13
111,-25
112,-42
113,-44
114,18
115,88
116,114
117,106
118,60
119,-16
120,-80
121,-99
122,-87
123,-37
124,42
125,105
126,118
127,92
128,59
129,12
130,-28
131,-38
132,-25
133,-10
134,24
135,87
136,139
137,142
138,101
139,35
140,-42
141,-88
142,-69
143,-46
144,-27
145,11
146,48
147,49
148,24
149,-9
150,-47
151,-52
152,-23
153,23
154,27
155,27
156,33
157,18
158,-9
159,-20
160,-33
161,-57
162,-25
163,17
164,39
165,36
166,18
167,18
168,1
169,-6
170,11
171,47
172,83
173,110
174,135
175,118
176,61
177,-1
178,-56
179,-86
180,-66
181,-9
182,18
183,17
184,13
185,0
186,-17
187,-32
188,-38
189,-46
190,-36
191,-6
192,11
193,-7
194,-38
195,-48
196,-55
197,-36
198,0
199,-5
200,-43
201,-60
202,-58
203,-74
204,-68
205,-23
206,19
207,26
208,37
209,43
210,17
211,-17
212,-45
213,-61
214,-58
215,-28
216,16
217,40
218,44
219,52
220,36
221,-16
222,-59
223,-95
224,-132
225,-133
226,-74
227,-3
228,48
229,85
230,85
231,65
232,31
233,7
234,-21
235,-47
236,-22
237,23
238,55
239,64
240,66
241,37
242,-3
243,-21
244,-32
245,-48
246,-45
247,5
248,66
249,121
250,172
251,168
252,94
253,26
254,-1
255,-11
256,-8
257,0
258,-3
259,-13
260,-6
261,20
262,4
263,-27
264,-54
265,-93
266,-147
267,-184
268,-178
269,-174
270,-145
271,-80
272,-33
273,-55
274,-119
275,-156
276,-183
277,-187
278,-153
279,-112
280,-84
281,-48
282,-14
283,-17
284,-54
285,-88
286,-107
287,-131
288,-136
289,-131
290,-142
291,-136
292,-103
293,-70
294,-56
295,-51
296,-62
297,-101
298,-120
299,-98
300,-80
301,-88
302,-76
303,-67
304,-70
305,-65
306,-45
307,-41
308,-41
309,-26
310,-16
311,-27
312,-56
313,-50
314,-44
315,-43
316,-28
317,-25
318,-57
319,-78
320,-66
321,-63
322,-47
323,-10
324,22
325,23
326,5
327,-18
328,-63
329,-80
330,-37
331,30
332,59
333,64
334,47
335,15
336,5
337,19
338,28
339,32
340,40
341,57
342,68
343,76
344,72
345,71
346,63
347,61
348,60
349,27
350,-29
351,-60
352,-75
353,-80
354,-50
355,8
356,44
357,69
358,107
359,147
360,136
361,122
362,80
363,7
364,-28
365,-10
366,9
367,-10
368,-34
369,-42
370,-47
371,-50
372,-54
373,-76
374,-102
375,-92
376,-66
377,-58
378,-41
379,-32
380,-58
381,-114
382,-136
383,-134
384,-127
385,-93
386,-36
387,-7
388,4
389,19
390,17
391,-3
392,-32
393,-31
394,-35
395,-36
396,-27
397,-35
398,-66
399,-68
400,-46
401,-41
402,-28
403,4
404,29
405,29
406,55
407,95
408,93
409,75
410,75
411,79
412,56
413,42
414,59
415,61
416,39
417,15
418,-18
419,-50
420,-27
421,23
422,48
423,48
424,35
425,8
426,-19
427,-22
428,-21
429,-24
430,-22
431,-4
432,-1
433,-10
434,10
435,30
436,39
437,48
438,70
439,72
440,44
441,21
442,-9
443,-46
444,-59
445,-55
446,-60
447,-64
448,-44
449,-14
450,3
451,26
452,58
453,43
454,23
455,33
456,68
457,78
458,57
459,55
460,29
461,4
462,14
463,39
464,43
465,31
466,32
467,8
468,-19
469,-13
470,7
471,21
472,29
473,41
474,20
475,-11
476,-42
477,-77
478,-113
479,-110
480,-78
481,-66
482,-56
483,-27
484,-20
485,-39
486,-54
487,-60
488,-70
489,-66
490,-61
491,-59
492,-59
493,-37
494,-16
495,-27
496,-45
497,-26
498,-6
499,-17
500,-19
501,-13
502,-9
503,11
504,63
505,84
506,79
507,46
508,0
509,-38
510,-59
511,-53
512,-46
513,-30
514,10
515,23
516,9
517,-31
518,-62
519,-101
520,-122
521,-102
522,-71
523,-49
524,-22
525,9
526,7
527,-15
528,-13
529,2
530,-11
531,-45
532,-46
533,-36
534,-8
535,40
536,81
537,103
538,121
539,143
540,148
541,111
542,65
543,12
544,-47
545,-78
546,-70
547,-55
548,-25
549,6
550,48
551,78
552,124
553,165
554,169
555,128
556,93
557,52
558,5
559,-4
560,2
561,8
562,30
563,74
564,108
565,87
566,51
567,12
568,-9
569,-14
570,-11
571,-11
572,-16
573,12
574,65
575,105
576,120
577,119
578,74
579,15
580,-17
581,-27
582,-25
583,-11
584,33
585,64
586,91
587,111
588,101
589,41
590,-19
591,-66
592,-112
593,-128
594,-105
595,-61
596,-26
597,30
598,89
599,112
600,91
601,69
602,41
603,4
604,-9
605,-28
606,-53
607,-67
608,-55
609,-47
610,-51
611,-37
612,-22
613,-22
614,-11
615,-13
616,-41
617,-108
618,-145
619,-137
620,-109
621,-67
622,-12
623,14
624,-12
625,-19
626,-25
627,-55
628,-78
629,-67
630,-48
631,-40
632,-15
633,22
634,27
635,-1
636,-27
637,-69
638,-106
639,-104
640,-82
641,-45
642,17
643,88
644,108
645,69
646,31
647,4
648,-22
649,-51
650,-45
651,-52
652,-56
653,-48
654,-35
655,-31
656,-7
657,24
658,9
659,-9
660,-4
661,6
662,-2
663,-3
664,10
665,3
666,-2
667,10
668,18
669,-23
670,-59
671,-71
672,-98
673,-117
674,-103
675,-62
676,-37
677,-12
678,8
679,-1
680,-20
681,-8
682,7
683,-3
684,-16
685,-3
686,5
687,18
688,46
689,82
690,94
691,114
692,125
693,106
694,81
695,66
696,47
697,30
698,52
699,60
700,32
701,-6
702,-15
703,-19
704,-38
705,-32
706,-17
707,-30
708,-48
709,-29
710,-6
711,11
712,21
713,10
714,-23
715,-54
716,-61
717,-78
718,-94
719,-69
720,-34
721,-30
722,-29
723,-23
724,-48
725,-72
726,-69
727,-46
728,-37
729,-29
730,-9
731,-7
732,6
733,30
734,53
735,34
736,-1
737,-39
738,-72
739,-83
740,-76
741,-64
742,-50
743,-28
744,3
745,13
746,12
747,9
748,5
749,-19
750,-26
751,-28
752,-44
753,-54
754,-29
755,9
756,39
757,74
758,104
759,91
760,57
761,43
762,26
763,12
764,26
765,58
766,81
767,106
768,140
769,141
770,108
771,82
772,45
773,-3
774,-28
775,-10
776,20
777,59
778,100
779,118
780,98
781,64
782,50
783,26
784,1
785,5
