,83
0,90
1,62
2,-16
3,-105
4,-200
5,-268
6,-302
7,-292
8,-252
9,-195
10,-96
11,-8
12,59
13,91
14,82
15,59
16,24
17,-8
18,-51
19,-97
20,-133
21,-156
22,-179
23,-196
24,-183
25,-155
26,-116
27,-84
28,-48
29,-17
30,18
31,58
32,94
33,98
34,73
35,15
36,15
37,-62
38,-115
39,-145
40,-137
41,-119
42,-91
43,-45
44,-10
45,30
46,60
47,67
48,35
49,-20
50,-81
51,-144
52,-180
53,-189
54,-182
55,-166
56,-134
57,-93
58,-46
59,-9
60,18
61,34
62,30
63,15
64,-12
65,-51
66,-92
67,-128
68,-147
69,-157
70,-128
71,-86
72,-53
73,-19
74,19
75,50
76,65
77,74
78,57
79,25
80,-11
81,-38
82,-50
83,-52
84,-40
85,-13
86,11
87,50
88,93
89,128
90,143
91,124
92,64
93,-1
94,-44
95,-57
96,-66
97,-77
98,-80
99,-62
100,-29
101,40
102,119
103,197
104,252
105,280
106,255
107,189
108,80
109,-26
110,-122
111,-185
112,-211
113,-208
114,-190
115,-142
116,-86
117,-49
118,-30
119,-32
120,-23
121,-1
122,15
123,12
124,-31
125,-93
126,-143
127,-173
128,-181
129,-149
130,-88
131,2
132,103
133,210
134,283
135,297
136,262
137,176
138,92
139,26
140,-20
141,-45
142,-79
143,-101
144,-123
145,-126
146,-95
147,-43
148,11
149,48
150,94
151,114
152,110
153,59
154,7
155,-53
156,-91
157,-126
158,-138
159,-128
160,-105
161,-78
162,-58
163,-38
164,-12
165,6
166,14
167,11
168,-5
169,-38
170,-72
171,-101
172,-126
173,-149
174,-151
175,-115
176,-51
177,20
178,86
179,130
180,146
181,135
182,108
183,59
184,9
185,-43
186,-106
187,-176
188,-216
189,-204
190,-145
191,-52
192,42
193,118
194,139
195,135
196,98
197,75
198,83
199,107
200,105
201,46
202,-54
203,-134
204,-176
205,-144
206,-62
207,25
208,94
209,125
210,120
211,96
212,75
213,60
214,39
215,-1
216,-45
217,-96
218,-133
219,-155
220,-164
221,-160
222,-132
223,-64
224,20
225,83
226,114
227,108
228,86
229,60
230,38
231,-9
232,-75
233,-142
234,-180
235,-198
236,-186
237,-166
238,-148
239,-124
240,-73
241,-3
242,40
243,49
244,36
245,14
246,-10
247,-43
248,-74
249,-101
250,-115
251,-119
252,-105
253,-73
254,-33
255,3
256,-4
257,-10
258,-15
259,8
260,19
261,12
262,-14
263,-42
264,-50
265,-52
266,-59
267,-79
268,-85
269,-79
270,-71
271,-61
272,-44
273,-33
274,-35
275,-28
276,-40
277,-56
278,-76
279,-93
280,-105
281,-103
282,-84
283,-73
284,-57
285,-31
286,-2
287,32
288,40
289,42
290,34
291,16
292,-2
293,-22
294,-40
295,-62
296,-67
297,-65
298,-63
299,-48
300,-31
301,-19
302,-3
303,6
304,3
305,0
306,-7
307,-16
308,-19
309,-19
310,-5
311,0
312,2
313,3
314,7
315,12
316,18
317,41
318,63
319,70
320,61
321,39
322,9
323,-25
324,-51
325,-71
326,-80
327,-56
328,-24
329,13
330,44
331,65
332,82
333,74
334,67
335,44
336,26
337,0
338,-20
339,-52
340,-96
341,-138
342,-176
343,-170
344,-135
345,-66
346,-1
347,47
348,91
349,89
350,56
351,12
352,-23
353,-65
354,-100
355,-116
356,-122
357,-106
358,-77
359,-35
360,0
361,14
362,18
363,25
364,43
365,62
366,65
367,22
368,-46
369,-114
370,-169
371,-193
372,-188
373,-148
374,-98
375,-32
376,32
377,82
378,118
379,131
380,133
381,106
382,75
383,31
384,-27
385,-110
386,-175
387,-193
388,-175
389,-123
390,-55
391,8
392,74
393,139
394,190
395,208
396,197
397,162
398,100
399,11
400,-71
401,-121
402,-133
403,-105
404,-59
405,-14
406,27
407,69
408,105
409,134
410,144
411,137
412,100
413,40
414,-12
415,-59
416,-85
417,-93
418,-86
419,-67
420,-49
421,-20
422,11
423,44
424,75
425,89
426,67
427,40
428,10
429,-21
430,-58
431,-94
432,-108
433,-104
434,-82
435,-47
436,-25
437,-23
438,-36
439,-52
440,-59
441,-48
442,-23
443,1
444,17
445,22
446,28
447,7
448,-19
449,-43
450,-57
451,-55
452,-39
453,-16
454,-8
455,-3
456,-9
457,-20
458,-25
459,-27
460,-31
461,-37
462,-26
463,-5
464,14
465,4
466,-12
467,-14
468,4
469,38
470,77
471,75
472,30
473,-29
474,-83
475,-103
476,-90
477,-63
478,-45
479,-43
480,-34
481,-22
482,-9
483,9
484,45
485,79
486,107
487,105
488,83
489,50
490,25
491,8
492,-8
493,-23
494,-31
495,-45
496,-62
497,-70
498,-56
499,-1
500,71
501,137
502,165
503,144
504,82
505,10
506,-70
507,-121
508,-141
509,-127
510,-89
511,-49
512,1
513,42
514,89
515,142
516,176
517,175
518,134
519,66
520,-8
521,-61
522,-105
523,-142
524,-184
525,-183
526,-163
527,-121
528,-67
529,0
530,84
531,148
532,184
533,185
534,151
535,104
536,45
537,-24
538,-95
539,-130
540,-142
541,-127
542,-95
543,-51
544,5
545,59
546,111
547,137
548,139
549,125
550,102
551,65
552,13
553,-43
554,-101
555,-150
556,-186
557,-202
558,-193
559,-139
560,-68
561,2
562,46
563,74
564,100
565,109
566,101
567,72
568,17
569,-57
570,-148
571,-208
572,-241
573,-219
574,-173
575,-128
576,-83
577,-34
578,22
579,61
580,79
581,83
582,87
583,77
584,64
585,39
586,-16
587,-68
588,-110
589,-127
590,-116
591,-81
592,-35
593,6
594,42
595,60
596,50
597,7
598,-40
599,-91
600,-126
601,-147
602,-147
603,-127
604,-102
605,-56
606,-13
607,39
608,80
609,111
610,113
611,72
612,20
613,-41
614,-100
615,-154
616,-189
617,-197
618,-163
619,-100
620,-26
621,25
622,80
623,125
624,148
625,153
626,127
627,71
628,3
629,-56
630,-92
631,-117
632,-123
633,-114
634,-88
635,-53
636,2
637,76
638,146
639,209
640,235
641,224
642,178
643,114
644,50
645,-30
646,-81
647,-98
648,-91
649,-77
650,-81
651,-67
652,-42
653,-6
654,36
655,68
656,91
657,97
658,71
659,23
660,-17
661,-64
662,-101
663,-135
664,-136
665,-111
666,-87
667,-59
668,-21
669,28
670,81
671,141
672,168
673,182
674,165
675,146
676,125
677,100
678,63
679,6
680,-58
681,-99
682,-91
683,-46
684,7
685,67
686,95
687,96
688,77
689,49
690,10
691,-48
692,-96
693,-123
694,-129
695,-95
696,-56
697,-14
698,23
699,56
700,69
701,58
702,9
703,-41
704,-97
705,-127
706,-132
707,-123
708,-108
709,-102
710,-94
711,-102
712,-99
713,-99
714,-81
715,-66
716,-41
717,-14
718,-26
719,-43
720,-73
721,-103
722,-118
723,-117
724,-104
725,-71
726,-34
727,19
728,56
729,72
730,74
731,45
732,20
733,3
734,-14
735,-38
736,-83
737,-109
738,-121
739,-113
740,-84
741,-44
742,-5
743,18
744,38
745,34
746,15
747,-37
748,-98
749,-159
750,-191
751,-173
752,-127
753,-64
754,-19
755,11
756,21
757,38
758,56
759,56
760,17
761,-33
762,-82
763,-116
764,-120
765,-105
766,-83
767,-59
768,-24
769,25
770,49
771,62
772,50
773,25
774,4
775,-9
776,-29
777,-48
778,-66
779,-68
780,-66
781,-70
782,-53
783,-19
784,23
785,63
786,96
787,99
788,68
789,29
790,-12
791,-48
792,-80
793,-105
794,-126
795,-126
796,-102
797,-59
798,-17
799,14
800,35
801,33
802,30
803,27
804,18
805,5
806,-2
807,9
808,13
809,1
810,-22
811,-53
812,-73
813,-80
814,-59
815,-25
816,22
817,86
818,123
819,125
820,80
821,17
822,-60
823,-128
824,-160
825,-167
826,-137
827,-101
828,-71
829,-55
830,-30
831,10
832,59
833,100
834,130
835,126
836,72
837,20
838,-31
839,-64
840,-97
841,-118
842,-121
843,-109
844,-80
845,-30
846,26
847,62
848,87
849,114
850,139
851,159
852,149
853,116
854,43
855,-37
856,-132
857,-211
858,-262
859,-276
860,-258
861,-214
862,-133
863,-54
864,6
865,22
866,14
867,-19
868,-47
869,-66
870,-103
871,-152
872,-200
873,-214
874,-192
875,-160
876,-123
877,-99
878,-73
879,-38
880,14
881,51
882,68
883,49
884,-7
885,-75
886,-135
887,-160
888,-185
889,-199
890,-195
891,-154
892,-78
893,13
894,103
895,156
896,176
897,153
898,72
899,-27
900,-127
901,-184
902,-220
903,-228
904,-222
905,-187
906,-146
907,-85
908,-9
909,59
910,104
911,101
912,59
913,-7
914,-56
915,-100
916,-149
917,-181
918,-184
919,-161
920,-117
921,-52
922,11
923,53
924,80
925,92
926,107
927,113
928,124
929,100
930,48
931,-32
932,-109
933,-158
934,-175
935,-137
936,-86
937,-46
938,-18
939,16
940,46
941,68
942,96
943,98
944,88
945,49
946,7
947,-26
948,-57
949,-74
950,-93
951,-87
952,-52
953,-8
954,22
955,43
956,59
957,81
958,92
959,73
960,30
961,-50
962,-123
963,-152
964,-143
965,-109
966,-79
967,-53
968,-36
969,0
970,41
971,71
972,78
973,59
974,34
975,-14
976,-64
977,-111
978,-145
979,-151
980,-126
981,-79
982,-36
983,14
984,41
985,42
986,13
987,-4
988,-21
989,-38
990,-64
991,-88
992,-89
993,-78
994,-45
995,-22
996,-21
997,-20
998,-21
999,-19
1000,-20
1001,-18
1002,-30
1003,-37
1004,-31
1005,-27
1006,-46
1007,-73
1008,-93
1009,-96
1010,-87
1011,-69
1012,-42
1013,-11
1014,12
1015,27
1016,19
1017,-1
1018,-23
1019,-29
1020,-35
1021,-35
1022,-30
1023,-40
1024,-49
1025,-56
1026,-38
1027,-34
1028,-28
1029,-34
1030,-21
1031,-5
1032,6
1033,6
1034,-15
1035,-30
1036,-18
1037,-3
1038,17
1039,32
1040,35
1041,13
1042,-12
1043,-38
1044,-37
1045,-24
1046,2
1047,34
1048,50
1049,55
1050,53
1051,40
1052,15
1053,-10
1054,-40
1055,-73
1056,-85
1057,-81
1058,-82
1059,-65
1060,-37
1061,-3
1062,36
1063,60
1064,98
1065,141
1066,157
1067,137
1068,73
1069,-2
1070,-61
1071,-93
1072,-107
1073,-115
1074,-105
1075,-93
1076,-73
1077,-44
1078,-3
1079,38
1080,66
1081,103
1082,118
1083,118
1084,79
1085,23
1086,-41
1087,-92
1088,-121
1089,-139
1090,-144
1091,-125
1092,-80
1093,-33
1094,28
1095,71
1096,89
1097,89
1098,91
1099,103
1100,85
1101,28
1102,-57
1103,-149
1104,-211
1105,-219
1106,-171
1107,-102
1108,-35
1109,11
1110,31
1111,37
1112,44
1113,56
1114,75
1115,89
1116,80
1117,25
1118,-59
1119,-131
1120,-172
1121,-171
1122,-139
1123,-102
1124,-65
1125,-34
1126,3
1127,37
1128,65
1129,86
1130,100
1131,84
1132,47
1133,3
1134,-32
1135,-57
1136,-74
1137,-87
1138,-98
1139,-105
1140,-87
1141,-46
1142,13
1143,69
1144,113
1145,113
1146,83
1147,41
1148,-8
1149,-51
1150,-96
1151,-127
1152,-154
1153,-150
1154,-112
1155,-46
1156,28
1157,102
1158,154
1159,154
1160,119
1161,59
1162,-11
1163,-84
1164,-145
1165,-183
