,31
0,40
1,41
2,77
3,92
4,43
5,-24
6,-56
7,-37
8,-7
9,36
10,51
11,28
12,18
13,42
14,51
15,28
16,30
17,42
18,45
19,-1
20,-20
21,0
22,32
23,54
24,84
25,48
26,16
27,10
28,19
29,-6
30,-29
31,-54
32,-51
33,-33
34,-7
35,-6
36,11
37,40
38,41
39,1
40,-41
41,-46
42,-29
43,4
44,34
45,49
46,44
47,47
48,11
49,-34
50,-62
51,-59
52,-51
53,-57
54,-16
55,12
56,-29
57,-47
58,-40
59,-18
60,-45
61,-62
62,-87
63,-87
64,-56
65,-13
66,5
67,-13
68,26
69,-8
70,-65
71,-88
72,-85
73,-68
74,-38
75,22
76,87
77,115
78,140
79,177
80,96
81,14
82,-24
83,-45
84,-53
85,-91
86,-64
87,13
88,72
89,43
90,2
91,-28
92,-54
93,-84
94,-97
95,-65
96,-17
97,38
98,71
99,58
100,52
101,45
102,1
103,2
104,19
105,45
106,65
107,72
108,113
109,130
110,143
111,145
112,179
113,170
114,93
115,39
116,17
117,-29
118,-54
119,-81
120,-69
121,-20
122,11
123,43
124,61
125,84
126,72
127,64
128,24
129,32
130,-28
131,-67
132,-87
133,-49
134,64
135,130
136,159
137,159
138,144
139,128
140,55
141,-23
142,-73
143,-111
144,-118
145,-93
146,-46
147,51
148,85
149,114
150,122
151,58
152,5
153,-27
154,-53
155,-116
156,-135
157,-132
158,-91
159,-52
160,-9
161,30
162,64
163,72
164,66
165,72
166,38
167,21
168,-8
169,-48
170,-58
171,-56
172,-2
173,29
174,2
175,5
176,36
177,70
178,79
179,51
180,56
181,64
182,54
183,28
184,11
185,14
186,-5
187,-96
188,-156
189,-149
190,-94
191,-6
192,58
193,85
194,76
195,5
196,-73
197,-124
198,-136
199,-126
200,-67
201,-9
202,4
203,21
204,62
205,9
206,-84
207,-136
208,-149
209,-129
210,-114
211,-71
212,-16
213,19
214,19
215,16
216,4
217,-23
218,-62
219,-65
220,-83
221,-89
222,-94
223,-76
224,-43
225,18
226,31
227,13
228,-12
229,-42
230,-91
231,-99
232,-78
233,-100
234,-75
235,-50
236,-22
237,1
238,18
239,68
240,85
241,90
242,107
243,80
244,28
245,-3
246,52
247,32
248,-9
249,4
250,45
251,76
252,109
253,116
254,75
255,13
256,-9
257,14
258,20
259,17
260,22
261,28
262,37
263,16
264,36
265,38
266,43
267,47
268,41
269,41
270,58
271,81
272,63
273,35
274,-21
275,-57
276,-60
277,-54
278,-37
279,-12
280,42
281,96
282,87
283,59
284,3
285,1
286,-40
287,-78
288,-49
289,-20
290,-16
291,12
292,66
293,79
294,62
295,66
296,58
297,26
298,-5
299,-40
300,-59
301,-58
302,-77
303,-92
304,-70
305,-28
306,24
307,33
308,-4
309,-12
310,-19
311,-21
312,-13
313,-34
314,-63
315,-40
316,-26
317,4
318,1
319,9
320,1
321,-17
322,-34
323,-60
324,-44
325,-5
326,-20
327,-42
328,-49
329,-13
330,31
331,26
332,8
333,-10
334,-18
335,-28
336,-34
337,-35
338,-31
339,-2
340,-28
341,-38
342,-41
343,-45
344,-35
345,-10
346,23
347,64
348,88
349,44
350,-8
351,-11
352,7
353,41
354,50
355,32
356,35
357,29
358,32
359,34
360,28
361,-1
362,-19
363,-24
364,4
365,18
366,13
367,16
368,2
369,-19
370,-27
371,-41
372,-77
373,-86
374,-42
375,-34
376,-33
377,-54
378,-40
379,-44
380,-51
381,-68
382,-75
383,-43
384,-43
385,-32
386,-9
387,9
388,28
389,69
390,33
391,-63
392,-83
393,-66
394,-64
395,-60
396,-39
397,-39
398,-41
399,-29
400,-20
401,-40
402,-56
403,-31
404,-21
405,-37
406,-50
407,-34
408,-24
409,-13
410,-4
411,-2
412,7
413,20
414,27
415,1
416,-20
417,0
418,11
419,10
420,7
421,-20
422,-47
423,-56
424,-40
425,-27
426,-8
427,20
428,46
429,80
430,86
431,84
432,99
433,81
434,53
435,18
436,-2
437,-1
438,18
439,7
440,-19
441,-55
442,-73
443,-67
444,-54
445,-65
446,-91
447,-81
448,-43
449,-18
450,-82
451,-122
452,-115
453,-91
454,-39
455,-10
456,-8
457,-10
458,-30
459,-36
460,-43
461,-56
462,-25
463,-34
464,-66
465,-60
466,-48
467,-7
468,-1
469,15
470,5
471,-14
472,-21
473,-48
474,-71
475,-66
476,-36
477,-17
478,-37
479,-44
480,-44
481,-31
482,-27
483,-42
484,-78
485,-106
486,-124
487,-112
488,-74
489,-99
490,-114
491,-97
492,-86
493,-65
494,-35
495,14
496,38
497,34
498,5
499,-47
500,-97
501,-116
502,-116
503,-110
504,-91
505,-49
506,23
507,81
508,77
509,47
510,21
511,-29
512,-56
513,-33
514,-11
515,-5
516,-18
517,5
518,18
519,38
520,37
521,41
522,52
523,95
524,72
525,29
526,-3
527,-36
528,-13
529,0
530,0
531,-13
532,-4
533,-14
534,-34
535,-24
536,-3
537,11
538,21
539,35
540,53
541,48
542,66
543,60
544,1
545,-29
546,-40
547,-34
548,12
549,11
550,-25
551,-26
552,5
553,14
554,-1
555,-25
556,-6
557,-2
558,7
559,-1
560,-16
561,-20
562,-12
563,-12
564,-41
565,-36
566,-34
567,-22
568,-11
569,0
570,3
571,40
572,82
573,75
574,13
575,-24
576,-10
577,16
578,38
579,47
580,74
581,76
582,76
583,60
584,64
585,57
586,50
587,52
588,41
589,3
590,-16
591,-10
592,-8
593,-44
594,-64
595,-60
596,-37
597,20
598,14
599,-5
600,7
601,41
602,55
603,44
604,24
605,19
606,49
607,86
