,127
0,160
1,166
2,149
3,120
4,86
5,42
6,-14
7,-63
8,-107
9,-129
10,-137
11,-120
12,-86
13,-62
14,-53
15,-61
16,-63
17,-53
18,-32
19,-14
20,-34
21,-91
22,-137
23,-167
24,-172
25,-143
26,-98
27,-40
28,2
29,50
30,84
31,115
32,113
33,73
34,-19
35,-133
36,-229
37,-295
38,-303
39,-268
40,-199
41,-138
42,-89
43,-58
44,-18
45,32
46,96
47,142
48,132
49,79
50,14
51,-56
52,-108
53,-140
54,-150
55,-154
56,-136
57,-109
58,-67
59,-15
60,37
61,84
62,102
63,104
64,83
65,60
66,29
67,-8
68,-39
69,-86
70,-125
71,-137
72,-137
73,-116
74,-67
75,-9
76,64
77,125
78,158
79,124
80,37
81,-67
82,-162
83,-219
84,-237
85,-216
86,-187
87,-169
88,-143
89,-105
90,-38
91,30
92,79
93,89
94,51
95,30
96,-1
97,-28
98,-61
99,-93
100,-120
101,-145
102,-164
103,-155
104,-120
105,-51
106,43
107,123
108,202
109,235
110,216
111,140
112,37
113,-45
114,-134
115,-190
116,-229
117,-231
118,-203
119,-157
120,-88
121,-30
122,-30
123,35
124,88
125,118
126,120
127,96
128,51
129,-16
130,-81
131,-123
132,-154
133,-176
134,-181
135,-157
136,-89
137,-4
138,90
139,147
140,166
141,146
142,104
143,44
144,-11
145,-56
146,-80
147,-88
148,-75
149,-65
150,-56
151,-48
152,-42
153,-19
154,2
155,42
156,64
157,68
158,50
159,36
160,10
161,-8
162,-34
163,-58
164,-75
165,-83
166,-61
167,-49
168,-30
169,-15
170,-1
171,32
172,63
173,95
174,100
175,80
176,55
177,26
178,-7
179,-42
180,-73
181,-98
182,-93
183,-70
184,-28
185,0
186,18
187,39
188,42
189,19
190,18
191,17
192,26
193,34
194,22
195,-11
196,-30
197,-42
198,-36
199,-21
200,17
201,53
202,67
203,53
204,24
205,-8
206,-52
207,-89
208,-109
209,-116
210,-102
211,-87
212,-69
213,-44
214,-3
215,29
216,70
217,108
218,137
219,117
220,42
221,-48
222,-153
223,-236
224,-272
225,-260
226,-212
227,-152
228,-88
229,-33
230,18
231,74
232,138
233,201
234,238
235,239
236,182
237,71
238,-63
239,-170
240,-232
241,-230
242,-208
243,-186
244,-177
245,-165
246,-131
247,-99
248,-62
249,-26
250,-16
251,-17
252,-20
253,-30
254,-32
255,-23
256,-1
257,8
258,13
259,19
260,20
261,-5
262,-32
263,-56
264,-65
265,-64
266,-64
267,-54
268,-53
269,-39
270,-23
271,-5
272,-9
273,-15
274,-49
275,-79
276,-88
277,-77
278,-62
279,-50
280,-19
281,-14
282,-31
283,-64
284,-88
285,-64
286,-36
287,6
288,18
289,18
290,-1
291,-13
292,-18
293,-8
294,11
295,13
296,-2
297,-10
298,-7
299,6
300,18
301,39
302,48
303,45
304,40
305,28
306,28
307,34
308,33
309,34
310,22
311,6
312,-11
313,-34
314,-24
315,15
316,74
317,131
318,163
319,169
320,139
321,100
322,64
323,21
324,-5
325,-36
326,-41
327,-54
328,-60
329,-51
330,-21
331,24
332,88
333,131
334,152
335,145
336,112
337,76
338,28
339,5
340,-17
341,-64
342,-103
343,-126
344,-132
345,-117
346,-92
347,-67
348,-23
349,27
350,84
351,112
352,109
353,86
354,32
355,-37
356,-115
357,-176
358,-220
359,-237
360,-213
361,-165
362,-83
363,11
364,99
365,148
366,166
367,157
368,122
369,59
370,-21
371,-93
372,-168
373,-197
374,-198
375,-163
376,-113
377,-56
378,8
379,64
380,94
381,99
382,79
383,42
384,19
385,0
386,-22
387,-39
388,-53
389,-57
390,-58
391,-41
392,-8
393,43
394,95
395,150
396,205
397,250
398,287
399,294
400,264
401,216
402,142
403,52
404,-25
405,-84
406,-123
407,-147
408,-157
409,-134
410,-106
411,-76
412,-35
413,20
414,79
415,120
416,111
417,55
418,-15
419,-72
420,-119
421,-153
422,-170
423,-157
424,-131
425,-102
426,-75
427,-55
428,-44
429,-40
430,-41
431,-52
432,-46
433,-40
434,-50
435,-64
436,-70
437,-63
438,-57
439,-43
440,-22
441,1
442,18
443,13
444,-3
445,-21
446,-30
447,-16
448,3
449,16
450,33
451,38
452,39
453,40
454,58
455,67
456,60
457,31
458,-16
459,-60
460,-74
461,-74
462,-64
463,-56
464,-23
465,54
466,129
467,189
468,194
469,163
470,115
471,80
472,49
473,22
474,10
475,21
476,47
477,93
478,157
479,198
480,212
481,198
482,167
483,121
484,66
485,13
486,-46
487,-97
488,-121
489,-96
490,-48
491,10
492,68
493,111
494,134
495,139
496,115
497,74
498,23
499,-3
500,-35
501,-69
502,-99
503,-98
504,-70
505,1
506,75
507,129
508,161
509,166
510,180
511,149
512,87
513,-2
514,-93
515,-168
516,-211
517,-227
518,-208
519,-160
520,-87
521,-18
522,37
523,101
524,147
525,151
526,116
527,39
528,-38
529,-119
530,-186
531,-237
532,-251
533,-228
534,-163
535,-95
536,-35
537,31
538,81
539,131
540,158
541,160
542,116
543,50
544,-17
545,-89
546,-148
547,-196
548,-209
549,-198
550,-154
551,-100
552,-63
553,-28
554,-4
555,26
556,40
557,26
558,-10
559,-71
560,-135
561,-197
562,-225
563,-234
