,-70
0,-60
1,-44
2,-43
3,-57
4,-85
5,-106
6,-123
7,-127
8,-120
9,-112
10,-101
11,-89
12,-72
13,-62
14,-49
15,-33
16,-20
17,-19
18,-28
19,-41
20,-62
21,-70
22,-66
23,-56
24,-59
25,-70
26,-80
27,-97
28,-93
29,-68
30,-33
31,-4
32,7
33,2
34,-22
35,-40
36,-59
37,-59
38,-65
39,-82
40,-89
41,-85
42,-82
43,-68
44,-58
45,-49
46,-43
47,-20
48,-1
49,7
50,1
51,-18
52,-35
53,-54
54,-51
55,-46
56,-40
57,-42
58,-46
59,-51
60,-55
61,-43
62,-39
63,-36
64,-44
65,-42
66,-45
67,-52
68,-50
69,-51
70,-54
71,-55
72,-57
73,-57
74,-42
75,-30
76,-21
77,-20
78,-28
79,-33
80,-54
81,-67
82,-74
83,-80
84,-91
85,-99
86,-95
87,-91
88,-74
89,-53
90,-35
91,-27
92,-22
93,-10
94,-12
95,-21
96,-35
97,-60
98,-91
99,-118
100,-134
101,-142
102,-132
103,-107
104,-73
105,-43
106,-17
107,-3
108,-4
109,-11
110,-20
111,-32
112,-52
113,-63
114,-71
115,-80
116,-81
117,-77
118,-69
119,-62
120,-46
121,-42
122,-30
123,-21
124,-8
125,-3
126,-20
127,-40
128,-71
129,-98
130,-112
131,-115
132,-110
133,-106
134,-101
135,-105
136,-114
137,-115
138,-95
139,-73
140,-54
141,-41
142,-55
143,-83
144,-109
145,-121
146,-129
147,-124
148,-110
149,-92
150,-75
151,-61
152,-45
153,-42
154,-29
155,0
156,28
157,41
158,31
159,6
160,-40
161,-65
162,-70
163,-56
164,-41
165,-33
166,-35
167,-50
168,-64
169,-75
170,-78
171,-77
172,-49
173,-14
174,10
175,18
176,3
177,-29
178,-76
179,-107
180,-125
181,-123
182,-105
183,-76
184,-46
185,-37
186,-22
187,-21
188,-25
189,-34
190,-28
191,-8
192,11
193,29
194,11
195,-29
196,-72
197,-101
198,-111
199,-107
200,-83
201,-51
202,-10
203,21
204,51
205,57
206,52
207,43
208,24
209,2
210,-23
211,-47
212,-93
213,-134
214,-165
215,-185
216,-191
217,-181
218,-147
219,-109
220,-62
221,-22
222,16
223,42
224,59
225,64
226,49
227,28
228,0
229,-37
230,-82
231,-112
232,-123
233,-122
234,-107
235,-89
236,-75
237,-72
238,-63
239,-52
240,-32
241,-4
242,27
243,43
244,33
245,13
246,-20
247,-48
248,-69
249,-78
250,-79
251,-80
252,-69
253,-52
254,-30
255,0
256,25
257,37
258,28
259,10
260,-12
261,-40
262,-60
263,-67
264,-69
265,-71
266,-62
267,-60
268,-62
269,-61
270,-57
271,-53
272,-55
273,-49
274,-52
275,-62
276,-71
277,-74
278,-82
279,-85
280,-79
281,-76
282,-74
283,-75
284,-73
285,-79
286,-75
287,-77
288,-81
289,-79
290,-76
291,-71
292,-77
293,-75
294,-67
295,-59
296,-65
297,-70
298,-67
299,-65
300,-53
301,-44
302,-42
303,-47
304,-47
305,-47
306,-53
307,-57
308,-63
309,-68
310,-82
311,-85
312,-85
313,-79
314,-67
315,-50
316,-42
317,-41
318,-35
319,-36
320,-40
321,-43
322,-38
323,-37
324,-43
325,-54
326,-81
327,-106
328,-122
329,-108
330,-79
331,-48
332,-21
333,-12
334,-15
335,-26
336,-26
337,-29
338,-27
339,-21
340,-26
341,-40
342,-58
343,-66
344,-77
345,-77
346,-69
347,-51
348,-35
349,-16
350,7
351,11
352,5
353,-2
354,-7
355,-10
356,-14
357,-20
358,-47
359,-72
360,-91
361,-109
362,-120
363,-123
364,-113
365,-98
366,-73
367,-50
368,-38
369,-40
370,-41
371,-40
372,-46
373,-46
374,-39
375,-31
376,-47
377,-59
378,-81
379,-103
380,-111
381,-103
382,-85
383,-67
384,-47
385,-41
386,-51
387,-59
388,-56
389,-48
390,-40
391,-28
392,-36
393,-47
394,-66
395,-79
396,-79
397,-76
398,-54
399,-39
400,-30
401,-28
402,-31
403,-33
404,-32
405,-29
406,-34
407,-41
408,-62
409,-77
410,-100
411,-111
412,-103
413,-86
414,-67
415,-50
416,-32
417,-26
418,-18
419,-15
420,-26
421,-47
422,-72
423,-90
424,-110
425,-113
426,-109
427,-100
428,-92
429,-84
430,-68
431,-60
432,-43
433,-27
434,-12
435,-20
436,-39
437,-57
438,-74
439,-78
440,-80
441,-84
442,-88
443,-78
444,-66
445,-62
446,-60
447,-53
448,-45
449,-45
450,-47
451,-70
452,-95
453,-111
454,-108
455,-92
456,-77
457,-61
458,-57
459,-56
460,-57
461,-48
462,-41
463,-43
464,-37
465,-40
466,-48
467,-59
468,-63
469,-72
470,-82
471,-84
472,-82
473,-75
474,-65
475,-60
476,-61
477,-66
478,-60
479,-43
480,-38
481,-44
482,-57
483,-80
484,-87
485,-79
486,-76
487,-80
488,-87
489,-87
490,-86
491,-76
492,-68
493,-61
494,-57
495,-43
496,-26
497,-24
498,-32
499,-47
500,-67
501,-78
502,-78
503,-71
504,-63
505,-47
506,-39
507,-28
508,-25
509,-11
510,0
511,5
512,2
513,-1
514,-11
515,-27
516,-37
517,-44
518,-50
519,-50
520,-49
521,-44
522,-51
523,-47
524,-43
525,-30
526,-5
527,22
528,32
529,24
530,8
531,-15
532,-32
533,-50
534,-54
535,-52
536,-47
537,-33
538,-25
539,-26
540,-36
541,-35
542,-34
543,-22
544,-7
545,1
546,-7
547,-29
548,-40
549,-52
550,-50
551,-42
552,-41
553,-37
554,-43
555,-49
556,-58
557,-53
558,-34
559,-8
560,4
561,4
562,-4
563,-17
564,-18
565,-19
566,-23
567,-38
568,-43
569,-42
570,-39
571,-31
572,-20
573,-16
574,-20
575,-21
576,-31
577,-33
578,-36
579,-32
580,-33
581,-50
582,-60
583,-68
584,-73
585,-72
586,-61
587,-41
588,-24
589,-9
590,-14
591,-38
592,-62
593,-73
594,-79
595,-86
